Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 251,251,251
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 23.40974769917164621802
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.9437096835 | 0.0849589898
	3.6193580194 | 12.1047796256 | 72.0023798341
	14.8101968258 | 23.0231687175 | 67.4529072937
	95.6802585245 | 93.8818636060 | 3.2342242827
	80.7599408181 | 79.9680277156 | 0.6271263618
	151.9124776000 | 146.6053784735 | 28.1653011386
	38.1071303166 | 36.7795007298 | 1.7626003196
	60.5283449415 | 57.8126636477 | 7.3749248896
	15.7713610460 | 14.7988737825 | 0.9457314777
	26.9295441315 | 25.6826539389 | 1.5547351522
	45.3353975536 | 41.1782088846 | 17.2822176301
	26.9394855072 | 27.6605434872 | 0.5199246104
	18.7386443260 | 18.2805201403 | 0.2098777695
	12.9336643570 | 13.4561069344 | 0.2729462466
	14.2649027747 | 15.1401843127 | 0.7661177707
	41.8627761972 | 41.4545409024 | 0.1666560560
	23.8797765501 | 24.1944889117 | 0.0990438705
	13.8573527199 | 13.1188027034 | 0.5454561269
	14.6417113659 | 14.0885470800 | 0.3059907272
	7.6741391471 | 9.7195044381 | 4.1835191735
	21.0954875292 | 21.3915263015 | 0.0876389547
	7.3071484354 | 6.3928647076 | 0.8359147349
	8.1531554515 | 11.1354582042 | 8.8941297092
	17.5377826988 | 17.9796960914 | 0.1952874466
	16.0668745556 | 14.1432010252 | 3.7005198513
	12.1911370473 | 17.7071636002 | 30.4265489323
	8.8726714451 | 15.7772398911 | 47.6730654253
	11.2864427278 | 16.3621630622 | 25.7629369126
	10.1091975389 | 8.1110251293 | 3.9926929784
	8.0182772777 | 8.6551943245 | 0.4056633245
	14.6978954500 | 13.9450774668 | 0.5667349157
	6.2137733467 | 8.2460986740 | 4.1303462360
	18.2282702253 | 20.2015241550 | 3.8937310708
	10.7750992010 | 8.6505564365 | 4.5136819584
	10.2547250236 | 7.5687563798 | 7.2144275556
	5.8496227769 | 18.5685514741 | 161.7711472044
	7.5810516990 | 12.1047796256 | 20.4641143538
	8.4908655969 | 11.3584508567 | 8.2230452226
	6.0780658615 | 7.6055115710 | 2.3330903957
	7.0879116947 | 9.4063013158 | 5.3749304349
