Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 9,9,9
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 22.61620427077401629390
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.4991891307 | 4.6355954455
	3.6193580194 | 16.1768616288 | 157.6908969012
	14.8101968258 | 13.8923438379 | 0.8424541075
	95.6802585245 | 92.9662669953 | 7.3657500206
	80.7599408181 | 83.3513496160 | 6.7153995581
	151.9124776000 | 149.9582163823 | 3.8191369070
	38.1071303166 | 34.1306687270 | 15.8122467732
	60.5283449415 | 60.9996249048 | 0.2221048037
	15.7713610460 | 17.1418944976 | 1.8783619419
	26.9295441315 | 25.0888708105 | 3.3880782745
	45.3353975536 | 41.3300559557 | 16.0427613161
	26.9394855072 | 23.2186474368 | 13.8446359467
	18.7386443260 | 19.3190881899 | 0.3369150792
	12.9336643570 | 17.9062421695 | 24.7265301006
	14.2649027747 | 17.3824833966 | 9.7193089343
	41.8627761972 | 41.0845697958 | 0.6056052033
	23.8797765501 | 22.7770516285 | 1.2160022528
	13.8573527199 | 20.4574224156 | 43.5609199886
	14.6417113659 | 16.8890569850 | 5.0505623316
	7.6741391471 | 6.4513036032 | 1.4953267675
	21.0954875292 | 18.9987483631 | 4.3963151307
	7.3071484354 | 10.8830646410 | 12.7871767097
	8.1531554515 | 8.7812274647 | 0.3944744538
	17.5377826988 | 16.6742461203 | 0.7456954224
	16.0668745556 | 16.1760870987 | 0.0119273796
	12.1911370473 | 15.7606893325 | 12.7417035171
	8.8726714451 | 8.7812274647 | 0.0083620016
	11.2864427278 | 12.6394559846 | 1.8306448730
	10.1091975389 | 7.8483699626 | 5.1113413297
	8.0182772777 | 17.1405852125 | 83.2165020575
	14.6978954500 | 17.4764363666 | 7.7202896253
	6.2137733467 | 10.1799757319 | 15.7307613604
	18.2282702253 | 17.8532636437 | 0.1406299363
	10.7750992010 | 12.6395104887 | 3.4760294497
	10.2547250236 | 12.0623511989 | 3.2675123895
	5.8496227769 | 7.9960166134 | 4.6070065013
	7.5810516990 | 10.9184402189 | 11.1381621329
	8.4908655969 | 8.6284894913 | 0.0189403363
	6.0780658615 | 11.0959978759 | 25.1796417018
	7.0879116947 | 7.1193227558 | 0.0009866548
