Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 35,35,35
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 24.02338594291743589793
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 46.5563267995 | 0.8173866303
	3.6193580194 | 3.2631599813 | 0.1268770424
	14.8101968258 | 22.1675365046 | 54.1304471482
	95.6802585245 | 92.6715086049 | 9.0525760787
	80.7599408181 | 78.7610621223 | 3.9955160402
	151.9124776000 | 149.9455718920 | 3.8687180644
	38.1071303166 | 36.4303370725 | 2.8116355835
	60.5283449415 | 57.6158358592 | 8.4827091545
	15.7713610460 | 28.3067359590 | 157.1356242103
	26.9295441315 | 26.4595184402 | 0.2209241505
	45.3353975536 | 45.7670048247 | 0.1862848364
	26.9394855072 | 30.1994286144 | 10.6272290618
	18.7386443260 | 18.0560377113 | 0.4659517904
	12.9336643570 | 19.6957607460 | 45.7259475736
	14.2649027747 | 16.0461684753 | 3.1729074961
	41.8627761972 | 39.7626832473 | 4.4103903985
	23.8797765501 | 22.5972859800 | 1.6447820623
	13.8573527199 | 12.7339262390 | 1.2620870579
	14.6417113659 | 17.1286158647 | 6.1846939862
	7.6741391471 | 6.2389506627 | 2.0597659859
	21.0954875292 | 19.4328112793 | 2.7644923122
	7.3071484354 | 17.6980373425 | 107.9705722797
	8.1531554515 | 14.6479252855 | 42.1820351974
	17.5377826988 | 19.8599449064 | 5.3924373185
	16.0668745556 | 17.9627872558 | 3.5944849668
	12.1911370473 | 13.0870687563 | 0.8026936272
	8.8726714451 | 8.7730976513 | 0.0099149404
	11.2864427278 | 9.4011273682 | 3.5544140053
	10.1091975389 | 9.8461559345 | 0.0691908856
	8.0182772777 | 9.9061534726 | 3.5640765273
	14.6978954500 | 21.3222979624 | 43.8827086461
	6.2137733467 | 6.4527229279 | 0.0570969023
	18.2282702253 | 22.0201269854 | 14.3781776892
	10.7750992010 | 9.9850279778 | 0.6242125378
	10.2547250236 | 14.4832737213 | 17.8806240887
	5.8496227769 | 7.7595602433 | 3.6478611257
	7.5810516990 | 9.9607246706 | 5.6628434521
	8.4908655969 | 9.5052106322 | 1.0288958507
	6.0780658615 | 6.6252016613 | 0.2993575835
	7.0879116947 | 8.9249005009 | 3.3745278739
