Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 401,401,401
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 21.01877909368886321317
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.3421933076 | 5.3362807436
	3.6193580194 | 4.8110361464 | 1.4200967585
	14.8101968258 | 21.1741973577 | 40.5005027701
	95.6802585245 | 95.2185594786 | 0.2131660089
	80.7599408181 | 81.6193911379 | 0.7386548522
	151.9124776000 | 151.0670298120 | 0.7147819622
	38.1071303166 | 38.8662929031 | 0.5763278327
	60.5283449415 | 57.5397051291 | 8.9319679287
	15.7713610460 | 14.7521070633 | 1.0388786813
	26.9295441315 | 29.2631419117 | 5.4456785998
	45.3353975536 | 42.2039755067 | 9.8058040363
	26.9394855072 | 26.0388193471 | 0.8111995321
	18.7386443260 | 17.8220787441 | 0.8400924660
	12.9336643570 | 15.4236142858 | 6.1998506476
	14.2649027747 | 13.6647946545 | 0.3601297559
	41.8627761972 | 43.2052554729 | 1.8022506056
	23.8797765501 | 22.4541202348 | 2.0324959294
	13.8573527199 | 13.1640055980 | 0.4807302314
	14.6417113659 | 14.5364741519 | 0.0110748712
	7.6741391471 | 8.8380368725 | 1.3546579152
	21.0954875292 | 21.1240614265 | 0.0008164676
	7.3071484354 | 7.1406939922 | 0.0277070817
	8.1531554515 | 17.4809729254 | 87.0081788271
	17.5377826988 | 18.2465851638 | 0.5024009344
	16.0668745556 | 17.6860644202 | 2.6217758179
	12.1911370473 | 11.6561762480 | 0.2861830567
	8.8726714451 | 12.1055634488 | 10.4515907074
	11.2864427278 | 10.5976450900 | 0.4744421859
	10.1091975389 | 9.2558364382 | 0.7282251682
	8.0182772777 | 9.8069421539 | 3.1993220392
	14.6978954500 | 16.6444762733 | 3.7891769019
	6.2137733467 | 20.0161199094 | 190.5047706359
	18.2282702253 | 18.7464751992 | 0.2685363949
	10.7750992010 | 11.4402338611 | 0.4424041161
	10.2547250236 | 11.3240545946 | 1.1434657313
	5.8496227769 | 8.7185678577 | 8.2308458769
	7.5810516990 | 11.4543772240 | 15.0026506232
	8.4908655969 | 13.5428210772 | 25.5222541751
	6.0780658615 | 7.3533787602 | 1.6264229897
	7.0879116947 | 5.9289109485 | 1.3432827298
