Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 299,299,299
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 25.64436229199909789145
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.4780320400 | 10.0755481112
	3.6193580194 | 4.3985894718 | 0.6072016563
	14.8101968258 | 22.0976991076 | 53.1076895064
	95.6802585245 | 91.5416989333 | 17.1276754898
	80.7599408181 | 77.0507193849 | 13.7583236403
	151.9124776000 | 149.2269140365 | 7.2122516538
	38.1071303166 | 35.8031681519 | 5.3082416564
	60.5283449415 | 55.9463670556 | 20.9945213472
	15.7713610460 | 21.1262998876 | 28.6753699969
	26.9295441315 | 25.9391558389 | 0.9808689701
	45.3353975536 | 46.2392394653 | 0.8169302012
	26.9394855072 | 28.8754399533 | 3.7479196172
	18.7386443260 | 17.2384591114 | 2.2505556781
	12.9336643570 | 15.2087658149 | 5.1760866437
	14.2649027747 | 16.5363211874 | 5.1593416054
	41.8627761972 | 39.5396871262 | 5.3967428322
	23.8797765501 | 22.3357384312 | 2.3840537127
	13.8573527199 | 14.1497884053 | 0.0855186301
	14.6417113659 | 20.3198684591 | 32.2414679754
	7.6741391471 | 14.8891212793 | 52.0559671676
	21.0954875292 | 25.8292032356 | 22.4080643885
	7.3071484354 | 7.8773252669 | 0.3251016191
	8.1531554515 | 18.7476835134 | 112.2440248561
	17.5377826988 | 20.6798215451 | 9.8724081114
	16.0668745556 | 17.0620802041 | 0.9904342829
	12.1911370473 | 13.8364591858 | 2.7070849395
	8.8726714451 | 15.7045485320 | 46.6745445297
	11.2864427278 | 12.2868700882 | 1.0008549034
	10.1091975389 | 8.4175584144 | 2.8616429275
	8.0182772777 | 11.5776512866 | 12.6691433351
	14.6978954500 | 13.4678453201 | 1.5130233220
	6.2137733467 | 16.5268581454 | 106.3597180641
	18.2282702253 | 23.2859521727 | 25.5801466806
	10.7750992010 | 11.5868757517 | 0.6589811682
	10.2547250236 | 11.7444115999 | 2.2191660954
	5.8496227769 | 9.7556708439 | 15.2572115015
	7.5810516990 | 10.0186276541 | 5.9417765371
	8.4908655969 | 7.1380905574 | 1.8300003074
	6.0780658615 | 7.7709641881 | 2.8659047443
	7.0879116947 | 11.1489225243 | 16.4918089575
