Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 424,424,424
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 21.45731661953671576271
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 46.6476675275 | 0.9908910349
	3.6193580194 | 4.4615955249 | 0.7093640156
	14.8101968258 | 16.5788437135 | 3.1281118134
	95.6802585245 | 98.4356787185 | 7.5923404459
	80.7599408181 | 78.7643686783 | 3.9823081650
	151.9124776000 | 146.0509181870 | 34.3578787517
	38.1071303166 | 35.5572280795 | 6.5020014185
	60.5283449415 | 61.0356196705 | 0.2573276506
	15.7713610460 | 16.1003615130 | 0.1082413073
	26.9295441315 | 28.1094854674 | 1.3922615563
	45.3353975536 | 40.6965728065 | 21.5186950352
	26.9394855072 | 27.7141971426 | 0.6001781180
	18.7386443260 | 16.3773862183 | 5.5755398511
	12.9336643570 | 11.9626739415 | 0.9428223871
	14.2649027747 | 10.3114931874 | 15.6294473645
	41.8627761972 | 40.1563264058 | 2.9119708907
	23.8797765501 | 28.1704033510 | 18.4094783442
	13.8573527199 | 17.9762771475 | 16.9655384406
	14.6417113659 | 17.2387673797 | 6.7446999387
	7.6741391471 | 17.0742763609 | 88.3625796382
	21.0954875292 | 27.6734042574 | 43.2689884830
	7.3071484354 | 7.3034556725 | 0.0000136365
	8.1531554515 | 15.7426518937 | 57.6004562469
	17.5377826988 | 16.5786727350 | 0.9198919226
	16.0668745556 | 20.0394257823 | 15.7811632495
	12.1911370473 | 16.5586606992 | 19.0752628504
	8.8726714451 | 7.8937528014 | 0.9582817110
	11.2864427278 | 8.9317076944 | 5.5447770777
	10.1091975389 | 10.1674193469 | 0.0033897789
	8.0182772777 | 11.4176746322 | 11.5559023735
	14.6978954500 | 14.9522588487 | 0.0647007386
	6.2137733467 | 11.0592602904 | 23.4787437218
	18.2282702253 | 19.6187812497 | 1.9335209088
	10.7750992010 | 13.6608476197 | 8.3275439356
	10.2547250236 | 7.9290840477 | 5.4086059492
	5.8496227769 | 8.2398106223 | 5.7129979364
	7.5810516990 | 8.0405713283 | 0.2111582897
	8.4908655969 | 10.9205146208 | 5.9031943796
	6.0780658615 | 6.3206721913 | 0.0588578313
	7.0879116947 | 11.3219770370 | 17.9273093227
