Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 204,204,204
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 20.18905494333297312437
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.7245169052 | 0.0052250455
	3.6193580194 | 7.4354896670 | 14.5628607520
	14.8101968258 | 13.1570660671 | 2.7328413054
	95.6802585245 | 91.0979478032 | 20.9975715465
	80.7599408181 | 78.2745161369 | 6.1773358460
	151.9124776000 | 148.5997496014 | 10.9741667926
	38.1071303166 | 38.3247301821 | 0.0473497015
	60.5283449415 | 61.3191227887 | 0.6253296036
	15.7713610460 | 16.2373236905 | 0.2171211860
	26.9295441315 | 27.5999500915 | 0.4494441513
	45.3353975536 | 41.0407604167 | 18.4439081383
	26.9394855072 | 26.0437152163 | 0.8024044141
	18.7386443260 | 17.1241347813 | 2.6066410700
	12.9336643570 | 14.0939684159 | 1.3463055091
	14.2649027747 | 22.7421585244 | 71.8638650468
	41.8627761972 | 40.1413901951 | 2.9631697684
	23.8797765501 | 22.7509662312 | 1.2742127360
	13.8573527199 | 18.6018057824 | 22.5098348621
	14.6417113659 | 13.5706094124 | 1.1472593948
	7.6741391471 | 7.9555898418 | 0.0792144935
	21.0954875292 | 22.5392692095 | 2.0845055404
	7.3071484354 | 8.4080186229 | 1.2119151697
	8.1531554515 | 13.9209159144 | 33.2670607577
	17.5377826988 | 18.0660151138 | 0.2790294843
	16.0668745556 | 16.5362890732 | 0.2203499894
	12.1911370473 | 12.0481290692 | 0.0204512818
	8.8726714451 | 10.2120419984 | 1.7939134791
	11.2864427278 | 11.8779105815 | 0.3498342219
	10.1091975389 | 9.7503112658 | 0.1287993570
	8.0182772777 | 8.5279206602 | 0.2597363773
	14.6978954500 | 16.4319426231 | 3.0069195988
	6.2137733467 | 6.9818363139 | 0.5899207216
	18.2282702253 | 16.4698262255 | 3.0921253005
	10.7750992010 | 15.6636088400 | 23.8975264898
	10.2547250236 | 18.6742354120 | 70.8881551794
	5.8496227769 | 14.8824396973 | 81.5917815183
	7.5810516990 | 8.9755773897 | 1.9447019022
	8.4908655969 | 6.9487106310 | 2.3782419388
	6.0780658615 | 6.7990231290 | 0.5197793816
	7.0879116947 | 7.5850338648 | 0.2471304520
