Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 92,92,92
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 22.40523746313007791287
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 47.0717769475 | 2.0151066394
	3.6193580194 | 6.8023576662 | 10.1314867516
	14.8101968258 | 16.1198007909 | 1.7150625454
	95.6802585245 | 92.9132076575 | 7.6565705002
	80.7599408181 | 82.0260308560 | 1.6029839840
	151.9124776000 | 152.3103734197 | 0.1583210833
	38.1071303166 | 38.3952211864 | 0.0829963493
	60.5283449415 | 55.7920498304 | 22.4324913798
	15.7713610460 | 17.3038272250 | 2.3484525897
	26.9295441315 | 28.6612957716 | 2.9989637430
	45.3353975536 | 40.7089496221 | 21.4040204637
	26.9394855072 | 25.9192661721 | 1.0408474919
	18.7386443260 | 19.9526633667 | 1.4738422312
	12.9336643570 | 15.4560073618 | 6.3622142337
	14.2649027747 | 12.0485374030 | 4.9122754606
	41.8627761972 | 43.0828783563 | 1.4886492785
	23.8797765501 | 20.0923647672 | 14.3444880136
	13.8573527199 | 13.0416054489 | 0.6654436101
	14.6417113659 | 14.8266140434 | 0.0341890001
	7.6741391471 | 11.4995516729 | 14.6337809929
	21.0954875292 | 24.3894212684 | 10.8499994777
	7.3071484354 | 8.2841095481 | 0.9544530158
	8.1531554515 | 9.6795523177 | 2.3298873934
	17.5377826988 | 17.7238811974 | 0.0346326512
	16.0668745556 | 19.3424041541 | 10.7290941510
	12.1911370473 | 12.4245121717 | 0.0544639487
	8.8726714451 | 8.7341966712 | 0.0191752630
	11.2864427278 | 14.8026707194 | 12.3638592885
	10.1091975389 | 9.9174530967 | 0.0367659311
	8.0182772777 | 14.8321021166 | 46.4282089348
	14.6978954500 | 13.9585676020 | 0.5466056668
	6.2137733467 | 15.5807531214 | 87.7403100996
	18.2282702253 | 17.8585508443 | 0.1366924207
	10.7750992010 | 9.4134625545 | 1.8540543572
	10.2547250236 | 9.3095418111 | 0.8933713053
	5.8496227769 | 19.9614157324 | 199.1427004188
	7.5810516990 | 9.5449528233 | 3.8569076263
	8.4908655969 | 7.1530082389 | 1.7898623104
	6.0780658615 | 8.0940264827 | 4.0640972262
	7.0879116947 | 6.2710041415 | 0.6673379506
