Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 5,5,5
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 23.96570022567906477207
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.2263713427 | 5.8848020112
	3.6193580194 | 2.4622271240 | 1.3389519091
	14.8101968258 | 11.7646527101 | 9.2753389608
	95.6802585245 | 92.3585639842 | 11.0336546187
	80.7599408181 | 78.5247149952 | 4.9962344792
	151.9124776000 | 149.1288685523 | 7.7484793302
	38.1071303166 | 40.4543644922 | 5.5095082753
	60.5283449415 | 59.0791685328 | 2.1001122637
	15.7713610460 | 16.6333279992 | 0.7429870284
	26.9295441315 | 29.5426046027 | 6.8280850265
	45.3353975536 | 42.7855032584 | 6.5019609168
	26.9394855072 | 25.6139294189 | 1.7570989434
	18.7386443260 | 18.8326183720 | 0.0088311213
	12.9336643570 | 14.5342183960 | 2.5617732318
	14.2649027747 | 16.3892972516 | 4.5130518936
	41.8627761972 | 41.0803021578 | 0.6122656224
	23.8797765501 | 23.4214856612 | 0.2100305389
	13.8573527199 | 17.9640115363 | 16.8646466346
	14.6417113659 | 13.5493965191 | 1.1931517245
	7.6741391471 | 11.3302703482 | 13.3672953599
	21.0954875292 | 19.9557099240 | 1.2990929893
	7.3071484354 | 11.8608645995 | 20.7363309031
	8.1531554515 | 10.0260681143 | 3.5078018427
	17.5377826988 | 25.2371587611 | 59.2803917493
	16.0668745556 | 12.3920052600 | 13.5046643395
	12.1911370473 | 9.9301630987 | 5.1120031962
	8.8726714451 | 10.2733479525 | 1.9618946783
	11.2864427278 | 13.1120884446 | 3.3329822831
	10.1091975389 | 12.9176731802 | 7.8875354279
	8.0182772777 | 6.7555775713 | 1.5944105485
	14.6978954500 | 15.9745152101 | 1.6297580121
	6.2137733467 | 11.6115918206 | 29.1364442772
	18.2282702253 | 18.3515017302 | 0.0151860038
	10.7750992010 | 16.4277538116 | 31.9525041465
	10.2547250236 | 16.7745965897 | 42.5087252376
	5.8496227769 | 9.1229538163 | 10.7146960936
	7.5810516990 | 9.4607520752 | 3.5332735044
	8.4908655969 | 9.1396400071 | 0.4209082354
	6.0780658615 | 21.2627040813 | 230.5732378664
	7.0879116947 | 8.7018156825 | 2.6046860819
