Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 236,236,236
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 16.89920899049744917875
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.3229103167 | 0.1084530538
	3.6193580194 | 9.6590997474 | 36.4784801412
	14.8101968258 | 14.4410139336 | 0.1362960079
	95.6802585245 | 93.7700524258 | 3.6488873395
	80.7599408181 | 77.6267082215 | 9.8171465042
	151.9124776000 | 151.7477256490 | 0.0271432053
	38.1071303166 | 37.7961986638 | 0.0966784927
	60.5283449415 | 55.4620903515 | 25.6669355708
	15.7713610460 | 16.6596616274 | 0.7890779229
	26.9295441315 | 28.1381631012 | 1.4607598141
	45.3353975536 | 46.9842758997 | 2.7187997999
	26.9394855072 | 28.7136059863 | 3.1475034740
	18.7386443260 | 17.8100100884 | 0.8623615473
	12.9336643570 | 12.4490923729 | 0.2348100078
	14.2649027747 | 16.2256117826 | 3.8443798137
	41.8627761972 | 43.8234090956 | 3.8440813621
	23.8797765501 | 24.7400175596 | 0.7400145944
	13.8573527199 | 15.8626213615 | 4.0211023249
	14.6417113659 | 16.0291736388 | 1.9250515588
	7.6741391471 | 10.4563810732 | 7.7408701356
	21.0954875292 | 19.5772261599 | 2.3051175858
	7.3071484354 | 10.7395602264 | 11.7814507030
	8.1531554515 | 11.3416451771 | 10.1664667307
	17.5377826988 | 17.2826892383 | 0.0650726736
	16.0668745556 | 14.2293273086 | 3.3765798848
	12.1911370473 | 13.1616480879 | 0.9418916800
	8.8726714451 | 8.0516339029 | 0.6741026457
	11.2864427278 | 12.8244021710 | 2.3653192489
	10.1091975389 | 11.8809305595 | 3.1390378963
	8.0182772777 | 10.7995541020 | 7.7355007733
	14.6978954500 | 11.8814689312 | 7.9322583356
	6.2137733467 | 9.3082438290 | 9.5757475655
	18.2282702253 | 16.0387810167 | 4.7938629948
	10.7750992010 | 16.6177241585 | 34.1362663932
	10.2547250236 | 13.0523386095 | 7.8266417757
	5.8496227769 | 10.3817310016 | 20.5400049607
	7.5810516990 | 12.7803203855 | 27.0323948743
	8.4908655969 | 7.0306288574 | 2.1322913352
	6.0780658615 | 9.5798659426 | 12.2626038080
	7.0879116947 | 10.1687914341 | 9.4918199684
