Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 342,342,342
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 20.34550350964918763452
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 46.9950098546 | 1.8030512139
	3.6193580194 | 6.1836903847 | 6.5758004796
	14.8101968258 | 16.1459793642 | 1.7843149898
	95.6802585245 | 92.5534877400 | 9.7766955389
	80.7599408181 | 77.4889260792 | 10.6995374219
	151.9124776000 | 151.2186998468 | 0.4813275709
	38.1071303166 | 38.4226907184 | 0.0995783672
	60.5283449415 | 59.8672232461 | 0.4370818961
	15.7713610460 | 26.7530213066 | 120.5968620781
	26.9295441315 | 26.1146223659 | 0.6640974840
	45.3353975536 | 43.8335840374 | 2.2554438377
	26.9394855072 | 23.2732371575 | 13.4413769619
	18.7386443260 | 18.3542296124 | 0.1477746720
	12.9336643570 | 19.0996625435 | 38.0195336352
	14.2649027747 | 13.9128858113 | 0.1239159425
	41.8627761972 | 44.3184882735 | 6.0305218016
	23.8797765501 | 21.7836658063 | 4.3936802501
	13.8573527199 | 16.8343655141 | 8.8626051770
	14.6417113659 | 17.7880159647 | 9.8992326283
	7.6741391471 | 7.9745401927 | 0.0902407882
	21.0954875292 | 21.2486094423 | 0.0234463202
	7.3071484354 | 7.1618708155 | 0.0211055868
	8.1531554515 | 12.7447603849 | 21.0828358649
	17.5377826988 | 25.6823592534 | 66.3341272539
	16.0668745556 | 16.9738903227 | 0.8226776018
	12.1911370473 | 12.8253664957 | 0.4022469932
	8.8726714451 | 13.2802420150 | 19.4266783290
	11.2864427278 | 10.6329618849 | 0.4270372121
	10.1091975389 | 11.1362567562 | 1.0548506359
	8.0182772777 | 5.3386300387 | 7.1805093255
	14.6978954500 | 17.2809351954 | 6.6720943265
	6.2137733467 | 11.5026118645 | 27.9718128671
	18.2282702253 | 17.1674849870 | 1.1252653219
	10.7750992010 | 11.9135524573 | 1.2960758167
	10.2547250236 | 10.0939481459 | 0.0258492044
	5.8496227769 | 7.7005988311 | 3.4261123533
	7.5810516990 | 8.3243160520 | 0.5524418985
	8.4908655969 | 10.2661720830 | 3.1517131198
	6.0780658615 | 9.6416464707 | 12.6991067583
	7.0879116947 | 9.1030676530 | 4.0608535362
