Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 10,10,10
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 25.18816583783810969521
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.4200969050 | 0.0538869016
	3.6193580194 | 12.6316209245 | 81.2208826713
	14.8101968258 | 15.8634770670 | 1.1093992664
	95.6802585245 | 96.3104697517 | 0.3971661909
	80.7599408181 | 79.0418353448 | 2.9518864172
	151.9124776000 | 145.9860083957 | 35.1230372290
	38.1071303166 | 34.2210331272 | 15.1017513652
	60.5283449415 | 62.9529796879 | 5.8788536533
	15.7713610460 | 15.4833614765 | 0.0829437520
	26.9295441315 | 27.5870006802 | 0.4322491134
	45.3353975536 | 40.8992503218 | 19.6794022625
	26.9394855072 | 25.9864746960 | 0.9082296064
	18.7386443260 | 16.9838907774 | 3.0791600162
	12.9336643570 | 17.8840254606 | 24.5060750557
	14.2649027747 | 11.2639476304 | 9.0057317782
	41.8627761972 | 40.1642163144 | 2.8851056755
	23.8797765501 | 25.1498401439 | 1.6130615323
	13.8573527199 | 14.8682125938 | 1.0218376846
	14.6417113659 | 14.0683380540 | 0.3287569548
	7.6741391471 | 11.4958666656 | 14.6056012253
	21.0954875292 | 20.3691957843 | 0.5274996988
	7.3071484354 | 13.4504159760 | 37.7397360760
	8.1531554515 | 17.9204186973 | 95.3994313143
	17.5377826988 | 16.3866619705 | 1.3250789310
	16.0668745556 | 17.9030748605 | 3.3716315600
	12.1911370473 | 11.4082283089 | 0.6129460925
	8.8726714451 | 8.0886438131 | 0.6146993278
	11.2864427278 | 13.6455252057 | 5.5652701374
	10.1091975389 | 9.1696856338 | 0.8826826199
	8.0182772777 | 10.3094212742 | 5.2493408125
	14.6978954500 | 15.6760160554 | 0.9567199188
	6.2137733467 | 7.6553548739 | 2.0781572994
	18.2282702253 | 18.3134242122 | 0.0072512015
	10.7750992010 | 15.6938740552 | 24.1943460660
	10.2547250236 | 12.3498758084 | 4.3896568110
	5.8496227769 | 12.5595469221 | 45.0230820350
	7.5810516990 | 16.4798575285 | 79.1887451917
	8.4908655969 | 12.9699709515 | 20.0623847777
	6.0780658615 | 6.5704239723 | 0.2424165093
	7.0879116947 | 16.4167703356 | 87.0276035417
