Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 319,319,319
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 19.24983592296115020304
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.3719059394 | 5.1998889002
	3.6193580194 | 6.2327829692 | 6.8299899681
	14.8101968258 | 19.3448044258 | 20.5626660861
	95.6802585245 | 93.5015962573 | 4.7465692744
	80.7599408181 | 77.8755981270 | 8.3194327594
	151.9124776000 | 149.8564682474 | 4.2271744579
	38.1071303166 | 42.8959833373 | 22.9331132541
	60.5283449415 | 63.0728464924 | 6.4744881423
	15.7713610460 | 15.1739500922 | 0.3568998477
	26.9295441315 | 25.7525833283 | 1.3852367321
	45.3353975536 | 44.6301864005 | 0.4973227705
	26.9394855072 | 26.4221615665 | 0.2676240597
	18.7386443260 | 19.2413950788 | 0.2527583195
	12.9336643570 | 13.1235642432 | 0.0360619668
	14.2649027747 | 13.9442933514 | 0.1027904023
	41.8627761972 | 42.4458979856 | 0.3400310201
	23.8797765501 | 21.7561719854 | 4.5096963473
	13.8573527199 | 19.1883545762 | 28.4195807922
	14.6417113659 | 13.2982419405 | 1.8049100969
	7.6741391471 | 9.7276930372 | 4.2170835797
	21.0954875292 | 26.6326976952 | 30.6606964217
	7.3071484354 | 9.0052456581 | 2.8835341777
	8.1531554515 | 7.2051924472 | 0.8986338575
	17.5377826988 | 17.2040444804 | 0.1113811984
	16.0668745556 | 14.3386147472 | 2.9868819652
	12.1911370473 | 18.4317140549 | 38.9448013882
	8.8726714451 | 9.7276930372 | 0.7310619230
	11.2864427278 | 13.2076006852 | 3.6908478971
	10.1091975389 | 10.4719408500 | 0.1315827098
	8.0182772777 | 7.5459138484 | 0.2231272094
	14.6978954500 | 16.1124448097 | 2.0009498910
	6.2137733467 | 16.3690462667 | 103.1295680786
	18.2282702253 | 18.0685789169 | 0.0255013140
	10.7750992010 | 10.7154127636 | 0.0035624708
	10.2547250236 | 16.7531241658 | 42.2291914104
	5.8496227769 | 7.3009993391 | 2.1064939254
	7.5810516990 | 10.0329948954 | 6.0120254385
	8.4908655969 | 11.5380978535 | 9.2856244258
	6.0780658615 | 7.2460335798 | 1.3641485911
	7.0879116947 | 8.3736993872 | 1.6532499902
