Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 417,417,417
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 31.19172206138987490931
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.8889702164 | 0.0560447799
	3.6193580194 | 7.0512254163 | 11.7777138299
	14.8101968258 | 14.2598650232 | 0.3028650930
	95.6802585245 | 92.7560380289 | 8.5510655069
	80.7599408181 | 76.6345430618 | 17.0189066472
	151.9124776000 | 143.3547274910 | 73.2350869281
	38.1071303166 | 35.9527214945 | 4.6414773726
	60.5283449415 | 58.4162181776 | 4.4610794671
	15.7713610460 | 20.6029380386 | 23.3441362358
	26.9295441315 | 22.4701177549 | 19.8864836082
	45.3353975536 | 42.3667275592 | 8.8130015361
	26.9394855072 | 24.9237027096 | 4.0633802873
	18.7386443260 | 22.6769619198 | 15.5103454699
	12.9336643570 | 23.4295181288 | 110.1629463987
	14.2649027747 | 28.0775381391 | 190.7888957115
	41.8627761972 | 40.3286935889 | 2.3534094493
	23.8797765501 | 27.2429165803 | 11.3107108628
	13.8573527199 | 12.1144154103 | 3.0378304651
	14.6417113659 | 26.2625749989 | 135.0444715767
	7.6741391471 | 7.4148603767 | 0.0672254808
	21.0954875292 | 25.0170988591 | 15.3790354228
	7.3071484354 | 5.8325411129 | 2.1744667557
	8.1531554515 | 11.6393819866 | 12.1537754547
	17.5377826988 | 19.5485627018 | 4.0432362203
	16.0668745556 | 18.5483609040 | 6.1577744975
	12.1911370473 | 16.6990215468 | 20.3210226614
	8.8726714451 | 16.2791780757 | 54.8563404686
	11.2864427278 | 15.0883232366 | 14.4542954031
	10.1091975389 | 13.5395946039 | 11.7676240237
	8.0182772777 | 7.8183547557 | 0.0399690148
	14.6978954500 | 19.6932421313 | 24.9534884667
	6.2137733467 | 7.3475051576 | 1.2853478191
	18.2282702253 | 15.6574570467 | 6.6090803996
	10.7750992010 | 11.3311344681 | 0.3091752182
	10.2547250236 | 15.3619039286 | 26.0832763675
	5.8496227769 | 14.1959500917 | 69.6611796467
	7.5810516990 | 12.7722210235 | 26.9482389559
	8.4908655969 | 11.6393819866 | 9.9131554566
	6.0780658615 | 5.9082409555 | 0.0288404987
	7.0879116947 | 11.7092887294 | 21.3571256964
