Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 391,391,391
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 15.19323427276093418925
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 46.5075041333 | 0.7314896877
	3.6193580194 | 4.6084987430 | 0.9783993710
	14.8101968258 | 18.8040336388 | 15.9507324887
	95.6802585245 | 94.7236875154 | 0.9150280954
	80.7599408181 | 83.0290193110 | 5.1487172072
	151.9124776000 | 148.8528658752 | 9.3612239067
	38.1071303166 | 37.5193128066 | 0.3455294251
	60.5283449415 | 61.7473639455 | 1.4860073321
	15.7713610460 | 15.6019533422 | 0.0286989701
	26.9295441315 | 27.0116831660 | 0.0067468210
	45.3353975536 | 45.3887835411 | 0.0028500637
	26.9394855072 | 29.0313789779 | 4.3760182924
	18.7386443260 | 20.6749530353 | 3.7492914176
	12.9336643570 | 13.6471745394 | 0.5090967803
	14.2649027747 | 13.3374531625 | 0.8601627831
	41.8627761972 | 42.4297732658 | 0.3214856758
	23.8797765501 | 24.8238249877 | 0.8912274525
	13.8573527199 | 14.1291690088 | 0.0738840949
	14.6417113659 | 13.4711388518 | 1.3702400106
	7.6741391471 | 10.8535304363 | 10.1085289697
	21.0954875292 | 23.9233004519 | 7.9965259254
	7.3071484354 | 6.0967083390 | 1.4651652270
	8.1531554515 | 7.8634355711 | 0.0839376091
	17.5377826988 | 16.5846058611 | 0.9085460838
	16.0668745556 | 16.4095310142 | 0.1174134487
	12.1911370473 | 13.8683544997 | 2.8130583826
	8.8726714451 | 7.1683826705 | 2.9046002272
	11.2864427278 | 12.0708572533 | 0.6153061477
	10.1091975389 | 14.3708344482 | 18.1615491469
	8.0182772777 | 10.4360176694 | 5.8454686015
	14.6978954500 | 16.0995950046 | 1.9647616415
	6.2137733467 | 6.4649029599 | 0.0630660826
	18.2282702253 | 20.1174351850 | 3.5689442448
	10.7750992010 | 16.2674775754 | 30.1662202071
	10.2547250236 | 8.7833318790 | 2.1649977860
	5.8496227769 | 4.8079461321 | 1.0850902324
	7.5810516990 | 10.5246432454 | 8.6647311923
	8.4908655969 | 17.5023260128 | 81.2064188273
	6.0780658615 | 5.4909948571 | 0.3446523642
	7.0879116947 | 8.9530002833 | 3.4785554433
