Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 6,6,6
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 18.75079470991342134312
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.4622143953 | 1.4161429211
	3.6193580194 | 10.5611583113 | 48.1885912925
	14.8101968258 | 16.3796170306 | 2.4630797790
	95.6802585245 | 96.6826948768 | 1.0048786404
	80.7599408181 | 82.9479270987 | 4.7872839643
	151.9124776000 | 154.0326693123 | 4.4952128970
	38.1071303166 | 37.8076858520 | 0.0896669873
	60.5283449415 | 59.2361207813 | 1.6698432804
	15.7713610460 | 17.4993905194 | 2.9860858609
	26.9295441315 | 26.6647270876 | 0.0701280667
	45.3353975536 | 44.4603053461 | 0.7657863718
	26.9394855072 | 26.8796786311 | 0.0035768624
	18.7386443260 | 21.7766072996 | 9.2292190289
	12.9336643570 | 12.2183644175 | 0.5116540035
	14.2649027747 | 19.1786783766 | 24.1451906656
	41.8627761972 | 40.6248035707 | 1.5325762242
	23.8797765501 | 26.8193586099 | 8.6411426861
	13.8573527199 | 12.9834218996 | 0.7637550787
	14.6417113659 | 13.4006062075 | 1.5403420142
	7.6741391471 | 7.4415311345 | 0.0541064875
	21.0954875292 | 21.4556328052 | 0.1297046198
	7.3071484354 | 8.1408763034 | 0.6951021580
	8.1531554515 | 9.8282023097 | 2.8057819774
	17.5377826988 | 14.7525992292 | 7.7572469590
	16.0668745556 | 17.4087877008 | 1.8007308892
	12.1911370473 | 14.3297119936 | 4.5735028011
	8.8726714451 | 17.8690395310 | 80.9346387373
	11.2864427278 | 9.0776575977 | 4.8787317509
	10.1091975389 | 13.8165698970 | 13.7446098016
	8.0182772777 | 12.3344002973 | 18.6289179201
	14.6978954500 | 17.4127908161 | 7.3706568490
	6.2137733467 | 12.3344002973 | 37.4620742680
	18.2282702253 | 18.5925368074 | 0.1326901428
	10.7750992010 | 12.6667866644 | 3.5784814590
	10.2547250236 | 10.0709225704 | 0.0337833418
	5.8496227769 | 7.0040871094 | 1.3327878951
	7.5810516990 | 12.2457456441 | 21.7593696014
	8.4908655969 | 6.5662010540 | 3.7043336025
	6.0780658615 | 6.1069234244 | 0.0008327589
	7.0879116947 | 12.1781043834 | 25.9100616079
