Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 7,7,7
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 20.56434310093940709407
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.3236449762 | 5.4223195266
	3.6193580194 | 3.5408308159 | 0.0061665217
	14.8101968258 | 23.2862769000 | 71.8439334234
	95.6802585245 | 96.1529943214 | 0.2234791337
	80.7599408181 | 79.3013089026 | 2.1276070648
	151.9124776000 | 149.8706729121 | 4.1689663834
	38.1071303166 | 34.8825791499 | 10.3977302268
	60.5283449415 | 58.4708308680 | 4.2333641629
	15.7713610460 | 17.0979571195 | 1.7598571423
	26.9295441315 | 25.3342777036 | 2.5448749759
	45.3353975536 | 44.4174651479 | 0.8425999014
	26.9394855072 | 34.1002679949 | 51.2768058355
	18.7386443260 | 18.8558180102 | 0.0137296723
	12.9336643570 | 11.7197725021 | 1.4735334355
	14.2649027747 | 12.7563160475 | 2.2758339134
	41.8627761972 | 38.7343163032 | 9.7872613085
	23.8797765501 | 22.6391130785 | 1.5392458497
	13.8573527199 | 14.4898927880 | 0.4001069377
	14.6417113659 | 15.3024847972 | 0.4366215275
	7.6741391471 | 9.3171241196 | 2.6993996199
	21.0954875292 | 19.0053700183 | 4.3685912095
	7.3071484354 | 13.3961905018 | 37.0764332870
	8.1531554515 | 12.3993125451 | 18.0298500637
	17.5377826988 | 22.6619070040 | 26.2566498956
	16.0668745556 | 15.9973966149 | 0.0048271842
	12.1911370473 | 15.3278499567 | 9.8389678760
	8.8726714451 | 11.3688109219 | 6.2307122878
	11.2864427278 | 12.8816784741 | 2.5447770861
	10.1091975389 | 11.1851004550 | 1.1575670849
	8.0182772777 | 5.6708496034 | 5.5104166860
	14.6978954500 | 18.8855830369 | 17.5367273254
	6.2137733467 | 12.4087839485 | 38.3781563564
	18.2282702253 | 15.6803873935 | 6.4917069247
	10.7750992010 | 11.2761850277 | 0.2510870057
	10.2547250236 | 12.8834920150 | 6.9104158947
	5.8496227769 | 6.1181958800 | 0.0721315117
	7.5810516990 | 12.1664528569 | 21.0259037795
	8.4908655969 | 9.3834967284 | 0.7967903370
	6.0780658615 | 12.1664528569 | 37.0684562065
	7.0879116947 | 10.2293449039 | 9.8686026077
