Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 239,239,239
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 25.28567691235904391078
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.9449545081 | 7.3293537423
	3.6193580194 | 5.2333254132 | 2.6048907483
	14.8101968258 | 19.6022215929 | 22.9635013678
	95.6802585245 | 92.5420930070 | 9.8480828152
	80.7599408181 | 77.9262122663 | 8.0300175049
	151.9124776000 | 146.3348066344 | 31.1104134007
	38.1071303166 | 35.3417037216 | 7.6475842523
	60.5283449415 | 59.4893604548 | 1.0794887636
	15.7713610460 | 20.1513652434 | 19.1844367691
	26.9295441315 | 23.6936603326 | 10.4709439597
	45.3353975536 | 49.6903152899 | 18.9653084897
	26.9394855072 | 29.0717549312 | 4.5465728965
	18.7386443260 | 19.4139755703 | 0.4560722896
	12.9336643570 | 15.9084255246 | 8.8492040038
	14.2649027747 | 15.9084255246 | 2.7011670293
	41.8627761972 | 41.5630757830 | 0.0898203383
	23.8797765501 | 27.6030930321 | 13.8630856252
	13.8573527199 | 13.4896931004 | 0.1351735958
	14.6417113659 | 23.7325508185 | 82.6433619531
	7.6741391471 | 15.2833158079 | 57.8995694550
	21.0954875292 | 22.4125309147 | 1.7346032793
	7.3071484354 | 13.3820876046 | 36.9048859103
	8.1531554515 | 9.1324586688 | 0.9590347915
	17.5377826988 | 16.4049826739 | 1.2832358964
	16.0668745556 | 16.5356804565 | 0.2197789728
	12.1911370473 | 17.6475118839 | 29.7720263574
	8.8726714451 | 9.2918097803 | 0.1756769440
	11.2864427278 | 13.9124682164 | 6.8960098669
	10.1091975389 | 17.8465337496 | 59.8663716376
	8.0182772777 | 10.1878599447 | 4.7070889488
	14.6978954500 | 15.9375253404 | 1.5366822653
	6.2137733467 | 12.8133879623 | 43.5549130737
	18.2282702253 | 23.4589175991 | 27.3596719490
	10.7750992010 | 11.6945045726 | 0.8453062372
	10.2547250236 | 15.7261858157 | 29.9368831990
	5.8496227769 | 5.7515149803 | 0.0096251398
	7.5810516990 | 9.4868870742 | 3.6322084777
	8.4908655969 | 11.7674742518 | 10.7361642772
	6.0780658615 | 14.1177840383 | 64.6370683630
	7.0879116947 | 9.1324586688 | 4.1801723292
