Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 274,274,274
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 23.76143601512069380988
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.6781236025 | 0.9488880063
	3.6193580194 | 5.8245543743 | 4.8628909637
	14.8101968258 | 14.7861088357 | 0.0005802313
	95.6802585245 | 95.2875887272 | 0.1541895697
	80.7599408181 | 81.3633652550 | 0.3641210510
	151.9124776000 | 149.1940968399 | 7.3895939568
	38.1071303166 | 33.7141786870 | 19.2980240197
	60.5283449415 | 59.4176348589 | 1.2336768877
	15.7713610460 | 21.7386811760 | 35.6089095344
	26.9295441315 | 28.0425338587 | 1.2387461329
	45.3353975536 | 43.3004995129 | 4.1408100363
	26.9394855072 | 25.3764373734 | 2.4431194689
	18.7386443260 | 16.0952887016 | 6.9873289570
	12.9336643570 | 12.2068461742 | 0.5282646709
	14.2649027747 | 10.1417068014 | 17.0007450340
	41.8627761972 | 36.5065224013 | 28.6894547264
	23.8797765501 | 26.6874606008 | 7.8830897286
	13.8573527199 | 18.5167234536 | 21.7097356347
	14.6417113659 | 14.8546911274 | 0.0453603788
	7.6741391471 | 8.1561806959 | 0.2323640548
	21.0954875292 | 19.0060429434 | 4.3657786771
	7.3071484354 | 7.8204504605 | 0.2634789690
	8.1531554515 | 12.4668178906 | 18.6076836386
	17.5377826988 | 21.5964079980 | 16.4724393196
	16.0668745556 | 16.8542220578 | 0.6199160892
	12.1911370473 | 13.3116956038 | 1.2556514787
	8.8726714451 | 11.4286857797 | 6.5332092787
	11.2864427278 | 11.6831615090 | 0.1573857913
	10.1091975389 | 11.7940580083 | 2.8387548014
	8.0182772777 | 10.2729345053 | 5.0834792140
	14.6978954500 | 22.7377873985 | 64.6398625442
	6.2137733467 | 10.4171560234 | 17.6684259269
	18.2282702253 | 17.2271794904 | 1.0021826596
	10.7750992010 | 9.9961610034 | 0.6067447158
	10.2547250236 | 12.0900073613 | 3.3682612590
	5.8496227769 | 6.3205012731 | 0.2217265582
	7.5810516990 | 6.9816368444 | 0.3592981679
	8.4908655969 | 15.4254197769 | 48.0880416762
	6.0780658615 | 6.9793297863 | 0.8122766622
	7.0879116947 | 21.6096661008 | 210.8813510293
