Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 197,197,197
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 30.26275266347911596654
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.7916908025 | 8.1826983986
	3.6193580194 | 12.0783623659 | 71.5547545337
	14.8101968258 | 19.9796004768 | 26.7227341071
	95.6802585245 | 93.8288663818 | 3.4276528658
	80.7599408181 | 77.6769412106 | 9.5048865797
	151.9124776000 | 147.5893546179 | 18.6893923185
	38.1071303166 | 33.1532226576 | 24.5412010936
	60.5283449415 | 64.5839338504 | 16.4478013973
	15.7713610460 | 15.9918880253 | 0.0486321486
	26.9295441315 | 28.2856435297 | 1.8390055778
	45.3353975536 | 46.2776972641 | 0.8879287443
	26.9394855072 | 28.5977224283 | 2.7497496865
	18.7386443260 | 17.3659659049 | 1.8842460476
	12.9336643570 | 19.4472551514 | 42.4268650370
	14.2649027747 | 14.6445569070 | 0.1441372602
	41.8627761972 | 39.2531777827 | 6.8100038853
	23.8797765501 | 23.0120034960 | 0.7530300734
	13.8573527199 | 16.4049900574 | 6.4904560037
	14.6417113659 | 13.8612493047 | 0.6091210289
	7.6741391471 | 16.4395214434 | 76.8319268009
	21.0954875292 | 17.1271350365 | 15.7478215066
	7.3071484354 | 7.2715125043 | 0.0012699196
	8.1531554515 | 8.5973631668 | 0.1973204944
	17.5377826988 | 13.5937848691 | 15.5551188806
	16.0668745556 | 23.6873370611 | 58.0714487990
	12.1911370473 | 16.3378671103 | 17.1953702161
	8.8726714451 | 11.0452796529 | 4.7202264247
	11.2864427278 | 16.0858403792 | 23.0342178157
	10.1091975389 | 21.0803439171 | 120.3660528525
	8.0182772777 | 8.1529227281 | 0.0181293973
	14.6978954500 | 13.7563369304 | 0.8865324457
	6.2137733467 | 16.8001230976 | 112.0708010489
	18.2282702253 | 17.3397690080 | 0.7894344133
	10.7750992010 | 15.1211106158 | 18.8878152168
	10.2547250236 | 22.3636014884 | 146.6248892394
	5.8496227769 | 8.1079153089 | 5.0998851600
	7.5810516990 | 12.8777537165 | 28.0550522624
	8.4908655969 | 13.6137439203 | 26.2438823166
	6.0780658615 | 7.3375046987 | 1.5861861846
	7.0879116947 | 7.4573986206 | 0.1365205883
