Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 193,193,193
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 26.16822445216907411236
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.4037134130 | 1.5587997341
	3.6193580194 | 7.2018746427 | 12.8344253559
	14.8101968258 | 15.3452781594 | 0.2863120335
	95.6802585245 | 90.2297907992 | 29.7075984241
	80.7599408181 | 75.0018759565 | 33.1553109503
	151.9124776000 | 152.3743969844 | 0.2133695177
	38.1071303166 | 38.6470877090 | 0.2915539856
	60.5283449415 | 60.1003927349 | 0.1831430912
	15.7713610460 | 16.1220534103 | 0.1229851344
	26.9295441315 | 27.0958470476 | 0.0276566599
	45.3353975536 | 45.0442453331 | 0.0847696155
	26.9394855072 | 22.7355895384 | 17.6727413167
	18.7386443260 | 18.8416121228 | 0.0106023672
	12.9336643570 | 13.9492259924 | 1.0313654353
	14.2649027747 | 13.8689261202 | 0.1567975109
	41.8627761972 | 36.8971714267 | 24.6572307373
	23.8797765501 | 23.9412968147 | 0.0037847430
	13.8573527199 | 17.3374425294 | 12.1110250822
	14.6417113659 | 17.3677644290 | 7.4313653030
	7.6741391471 | 5.6353916243 | 4.1564914618
	21.0954875292 | 27.1455794548 | 36.6036123080
	7.3071484354 | 7.6137153259 | 0.0939832583
	8.1531554515 | 13.2116680867 | 25.5885500813
	17.5377826988 | 19.3267843669 | 3.2005269687
	16.0668745556 | 16.9570378030 | 0.7923906071
	12.1911370473 | 10.9934465522 | 1.4344625219
	8.8726714451 | 10.6444678025 | 3.1392623319
	11.2864427278 | 6.5049106364 | 22.8630491410
	10.1091975389 | 15.3452781594 | 27.4165402646
	8.0182772777 | 12.8694182757 | 23.5335689828
	14.6978954500 | 16.1167076900 | 2.0130281724
	6.2137733467 | 12.9228804582 | 45.0121182332
	18.2282702253 | 19.4850457469 | 1.5794847116
	10.7750992010 | 17.5791087571 | 46.2945460392
	10.2547250236 | 9.7119003271 | 0.2946586511
	5.8496227769 | 21.2236223937 | 236.3598642179
	7.5810516990 | 10.9082634337 | 11.0703379274
	8.4908655969 | 13.5222227151 | 25.3145544507
	6.0780658615 | 7.7342160486 | 2.7428334422
	7.0879116947 | 11.9593868520 | 23.7312702082
