Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 246,246,246
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 23.57417428422388283593
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.1473545992 | 12.2841686038
	3.6193580194 | 7.7059819357 | 16.7004950335
	14.8101968258 | 13.6638744266 | 1.3140550430
	95.6802585245 | 93.4414193401 | 5.0124008934
	80.7599408181 | 78.3645922099 | 5.7376949545
	151.9124776000 | 147.9598638864 | 15.6231551691
	38.1071303166 | 37.6503215903 | 0.2086742124
	60.5283449415 | 55.3511261387 | 26.8035945323
	15.7713610460 | 18.4168469458 | 6.9985956458
	26.9295441315 | 26.1284430828 | 0.6417628902
	45.3353975536 | 43.8886191367 | 2.0931677877
	26.9394855072 | 27.0421361136 | 0.0105371470
	18.7386443260 | 12.1938085587 | 42.8348752209
	12.9336643570 | 12.1113274658 | 0.6762379626
	14.2649027747 | 13.5531378159 | 0.5066093566
	41.8627761972 | 42.4631881864 | 0.3604945568
	23.8797765501 | 23.6804129885 | 0.0397458297
	13.8573527199 | 25.4945789616 | 135.4250346017
	14.6417113659 | 16.2548706170 | 2.6022827696
	7.6741391471 | 11.8901495547 | 17.7747437568
	21.0954875292 | 22.5333804336 | 2.0675360045
	7.3071484354 | 10.6524798078 | 11.1912419915
	8.1531554515 | 7.0700560112 | 1.1731043975
	17.5377826988 | 14.4542099196 | 9.5084210844
	16.0668745556 | 13.4976945313 | 6.6006859971
	12.1911370473 | 14.7041716499 | 6.3153429139
	8.8726714451 | 17.6440980981 | 76.9379255285
	11.2864427278 | 11.5303346712 | 0.0594832801
	10.1091975389 | 16.0125578035 | 34.8496624141
	8.0182772777 | 10.6509852386 | 6.9311512075
	14.6978954500 | 13.7073456117 | 0.9811889821
	6.2137733467 | 9.1912082992 | 8.8651188964
	18.2282702253 | 20.1473943346 | 3.6830373467
	10.7750992010 | 15.4013936465 | 21.4026002956
	10.2547250236 | 15.3640091600 | 26.1047843857
	5.8496227769 | 7.5360772080 | 2.8441285481
	7.5810516990 | 6.9684621244 | 0.3752659868
	8.4908655969 | 10.3648743142 | 3.5119086725
	6.0780658615 | 7.7059819357 | 2.6501107448
	7.0879116947 | 13.0912997830 | 36.0406685378
