Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 228,228,228
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 23.08930089789164341596
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.7696924536 | 0.7788768086
	3.6193580194 | 6.5718065480 | 8.7169523140
	14.8101968258 | 11.0250481587 | 14.3273504322
	95.6802585245 | 96.8467383233 | 1.3606751211
	80.7599408181 | 78.6138471947 | 4.6057178401
	151.9124776000 | 148.6932998157 | 10.3631056070
	38.1071303166 | 36.2370187464 | 3.4973172850
	60.5283449415 | 59.6504732614 | 0.7706586867
	15.7713610460 | 26.9244794491 | 124.3920501133
	26.9295441315 | 30.5037738328 | 12.7751179580
	45.3353975536 | 44.8581868346 | 0.2277300704
	26.9394855072 | 26.3502510836 | 0.3471972060
	18.7386443260 | 23.1419921434 | 19.3894720007
	12.9336643570 | 13.8276140297 | 0.7991460173
	14.2649027747 | 19.4009609067 | 26.3790931354
	41.8627761972 | 42.3666042517 | 0.2538427084
	23.8797765501 | 24.9422161795 | 1.1287779661
	13.8573527199 | 10.4465077188 | 11.6338636216
	14.6417113659 | 12.0517573106 | 6.7078620085
	7.6741391471 | 7.3738813436 | 0.0901547486
	21.0954875292 | 21.7107982712 | 0.3786073092
	7.3071484354 | 8.5534466271 | 1.5532591827
	8.1531554515 | 9.4139235205 | 1.5895361238
	17.5377826988 | 19.2916306677 | 3.0759826980
	16.0668745556 | 21.0863099903 | 25.1947320831
	12.1911370473 | 12.6187478796 | 0.1828510239
	8.8726714451 | 9.2866142419 | 0.1713486390
	11.2864427278 | 11.4492466306 | 0.0265051108
	10.1091975389 | 9.4589376301 | 0.4228379490
	8.0182772777 | 6.6270691899 | 1.9354599436
	14.6978954500 | 14.4514984597 | 0.0607114768
	6.2137733467 | 8.3843818389 | 4.7115412265
	18.2282702253 | 20.8733517751 | 6.9964564048
	10.7750992010 | 12.0629379085 | 1.6585285363
	10.2547250236 | 12.5540082194 | 5.2867032144
	5.8496227769 | 10.5332973925 | 21.9368079049
	7.5810516990 | 10.1546088827 | 6.6231965781
	8.4908655969 | 9.7242682618 | 1.5212821338
	6.0780658615 | 20.2252371943 | 200.1424567198
	7.0879116947 | 6.0381259805 | 1.1020500458
