Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 278,278,278
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 33.67779344684710451929
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 38.6351355539 | 49.2396485581
	3.6193580194 | 6.6835250368 | 9.3891195106
	14.8101968258 | 16.8179266441 | 4.0309790230
	95.6802585245 | 95.5183012060 | 0.0262301730
	80.7599408181 | 75.9203904153 | 23.4212481007
	151.9124776000 | 147.3532828454 | 20.7862568105
	38.1071303166 | 36.1143621083 | 3.9711251320
	60.5283449415 | 60.5436995008 | 0.0002357625
	15.7713610460 | 16.5592051570 | 0.6206983432
	26.9295441315 | 24.7354233814 | 4.8141658658
	45.3353975536 | 41.9971595486 | 11.1438329781
	26.9394855072 | 25.7775411055 | 1.3501147928
	18.7386443260 | 13.1104186498 | 31.6769242622
	12.9336643570 | 15.4395650105 | 6.2795380851
	14.2649027747 | 17.2707323852 | 9.0350116474
	41.8627761972 | 38.9146983728 | 8.6911628587
	23.8797765501 | 27.7365355049 | 14.8745896352
	13.8573527199 | 25.0073746338 | 124.3229886817
	14.6417113659 | 17.9668387168 | 11.0564718999
	7.6741391471 | 20.8050476210 | 172.4207573509
	21.0954875292 | 22.8798948298 | 3.1841094142
	7.3071484354 | 12.7467813415 | 29.5896061530
	8.1531554515 | 11.6077214411 | 11.9340261768
	17.5377826988 | 25.2543908254 | 59.5460409798
	16.0668745556 | 15.7990444340 | 0.0717329740
	12.1911370473 | 15.2905879874 | 9.6065961301
	8.8726714451 | 11.2706688082 | 5.7503913532
	11.2864427278 | 9.5091859697 | 3.1586415842
	10.1091975389 | 10.6196937100 | 0.2606063407
	8.0182772777 | 9.2673121942 | 1.5600882226
	14.6978954500 | 14.3406912304 | 0.1275948545
	6.2137733467 | 12.5520914794 | 40.1742767506
	18.2282702253 | 20.4855924640 | 5.0955036892
	10.7750992010 | 18.6102505757 | 61.3895970630
	10.2547250236 | 12.6277573638 | 5.6312824872
	5.8496227769 | 9.8859988035 | 16.2923314286
	7.5810516990 | 22.5053754552 | 222.7354395800
	8.4908655969 | 13.7157343506 | 27.2992534939
	6.0780658615 | 13.5803701069 | 56.2845689908
	7.0879116947 | 15.2946762406 | 67.3509843106
