Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 286,286,286
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 19.99640606440693346713
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.0496367234 | 0.3631215847
	3.6193580194 | 5.3888371597 | 3.1310564279
	14.8101968258 | 13.0059906103 | 3.2551600683
	95.6802585245 | 95.4926292682 | 0.0352047378
	80.7599408181 | 78.4788609803 | 5.2033252261
	151.9124776000 | 150.3970752480 | 2.2964442885
	38.1071303166 | 37.8749088608 | 0.0539268045
	60.5283449415 | 61.6180405843 | 1.1874365938
	15.7713610460 | 14.9672286214 | 0.6466289564
	26.9295441315 | 24.1130667237 | 7.9325449885
	45.3353975536 | 45.6350519635 | 0.0897927653
	26.9394855072 | 27.7907892306 | 0.7247180293
	18.7386443260 | 16.0919082193 | 7.0052120184
	12.9336643570 | 15.2640814171 | 5.4308436740
	14.2649027747 | 12.7121598802 | 2.4110104964
	41.8627761972 | 42.9189410159 | 1.1154841241
	23.8797765501 | 22.0763545348 | 3.2523309654
	13.8573527199 | 15.0832502579 | 1.5028247737
	14.6417113659 | 13.4832450756 | 1.3420441457
	7.6741391471 | 8.7169264445 | 1.0874053477
	21.0954875292 | 18.5210029497 | 6.6279708501
	7.3071484354 | 7.7993167099 | 0.2422296104
	8.1531554515 | 9.2529225064 | 1.2094875751
	17.5377826988 | 20.5139501494 | 8.8575726941
	16.0668745556 | 19.7622447714 | 13.6557610320
	12.1911370473 | 8.1828832459 | 16.0660985358
	8.8726714451 | 15.6454126560 | 45.8700235100
	11.2864427278 | 19.1079785514 | 61.1764226397
	10.1091975389 | 16.0276107770 | 35.0276152575
	8.0182772777 | 9.1363681804 | 1.2501272667
	14.6978954500 | 14.9689759441 | 0.0734846343
	6.2137733467 | 6.3113483626 | 0.0095208837
	18.2282702253 | 16.9955450340 | 1.5196113975
	10.7750992010 | 16.4232980404 | 31.9021501288
	10.2547250236 | 10.0675003711 | 0.0350530705
	5.8496227769 | 6.9674518462 | 1.2495418282
	7.5810516990 | 10.1673652103 | 6.6890175789
	8.4908655969 | 11.7475093747 | 10.6057286957
	6.0780658615 | 16.4881420163 | 108.3696855491
	7.0879116947 | 8.2509408164 | 1.3526367379
