Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 1,1,1
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 27.54685734643067362981
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.6063366115 | 9.2774813326
	3.6193580194 | 6.8113705656 | 10.1889440948
	14.8101968258 | 13.3044344189 | 2.2673204262
	95.6802585245 | 95.9421965682 | 0.0686115388
	80.7599408181 | 77.8790444515 | 8.2995638751
	151.9124776000 | 153.5223460152 | 2.5916763144
	38.1071303166 | 35.3426423255 | 7.6423938530
	60.5283449415 | 54.0454949358 | 42.0273441967
	15.7713610460 | 21.7924350470 | 36.2533321256
	26.9295441315 | 30.4431123058 | 12.3451613159
	45.3353975536 | 44.0758453556 | 1.5864717396
	26.9394855072 | 27.1700701127 | 0.0531692603
	18.7386443260 | 22.5639581509 | 14.6330258590
	12.9336643570 | 21.2135523242 | 68.5565447495
	14.2649027747 | 21.3424006938 | 50.0909767954
	41.8627761972 | 37.0815705529 | 22.8599274131
	23.8797765501 | 22.1225646028 | 3.0877938278
	13.8573527199 | 23.1420305909 | 86.2052431695
	14.6417113659 | 17.3502137024 | 7.3359849072
	7.6741391471 | 7.5819574962 | 0.0084974568
	21.0954875292 | 24.0162399032 | 8.5307944299
	7.3071484354 | 13.5685291052 | 39.2048878917
	8.1531554515 | 14.1603029070 | 36.0858205525
	17.5377826988 | 19.5248468791 | 3.9484240567
	16.0668745556 | 15.0752216574 | 0.9833754703
	12.1911370473 | 14.7874472719 | 6.7408267825
	8.8726714451 | 13.0226710812 | 17.2224969796
	11.2864427278 | 16.4751207772 | 26.9223798997
	10.1091975389 | 9.5320790502 | 0.3330657500
	8.0182772777 | 14.5464736319 | 42.6173476388
	14.6978954500 | 17.3577555560 | 7.0748557836
	6.2137733467 | 10.9164360704 | 22.1150366923
	18.2282702253 | 18.1411992859 | 0.0075813485
	10.7750992010 | 19.3957085347 | 74.3149052827
	10.2547250236 | 11.1322837764 | 0.7701093646
	5.8496227769 | 8.4488851485 | 6.7561648766
	7.5810516990 | 13.1944405763 | 31.5101346878
	8.4908655969 | 10.8534553921 | 5.5818305403
	6.0780658615 | 12.4949902957 | 41.1769191947
	7.0879116947 | 8.3340770892 | 1.5529281903
