Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 39,39,39
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 19.09671605981418451847
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 41.6009737464 | 16.4126969157
	3.6193580194 | 9.7198779879 | 37.2163438861
	14.8101968258 | 21.2682019391 | 41.7058300430
	95.6802585245 | 96.8445445669 | 1.3555619887
	80.7599408181 | 79.1147214437 | 2.7067467898
	151.9124776000 | 148.3734314639 | 12.5248475538
	38.1071303166 | 38.2967389245 | 0.0359514242
	60.5283449415 | 58.7952927763 | 3.0034698075
	15.7713610460 | 17.5311066588 | 3.0967046218
	26.9295441315 | 27.3652700802 | 0.1898571024
	45.3353975536 | 43.3671465897 | 3.8740118572
	26.9394855072 | 27.3493102153 | 0.1679562914
	18.7386443260 | 19.2135779154 | 0.2255619143
	12.9336643570 | 16.2081577543 | 10.7223070091
	14.2649027747 | 15.7499982503 | 2.2055085717
	41.8627761972 | 38.7061115972 | 9.9645313970
	23.8797765501 | 26.3278876981 | 5.9932481929
	13.8573527199 | 14.9138318104 | 1.1161480688
	14.6417113659 | 12.8649000512 | 3.1570584480
	7.6741391471 | 8.5253200581 | 0.7245089432
	21.0954875292 | 27.3493102153 | 39.1102981891
	7.3071484354 | 7.5760517612 | 0.0723089986
	8.1531554515 | 9.1844767492 | 1.0636236192
	17.5377826988 | 21.2960671728 | 14.1247021873
	16.0668745556 | 13.4124550247 | 7.0459430457
	12.1911370473 | 18.8541365679 | 44.3955626123
	8.8726714451 | 11.3377413329 | 6.0765695518
	11.2864427278 | 13.3664164060 | 4.3262905019
	10.1091975389 | 11.9868152901 | 3.5254484199
	8.0182772777 | 7.6223414969 | 0.1567651426
	14.6978954500 | 14.9928527897 | 0.0869998323
	6.2137733467 | 7.7932598400 | 2.4947775824
	18.2282702253 | 18.4693344283 | 0.0581119499
	10.7750992010 | 16.7465621761 | 35.6583700618
	10.2547250236 | 9.0952000489 | 1.3444981670
	5.8496227769 | 7.0990267880 | 1.5610103829
	7.5810516990 | 7.9103356705 | 0.1084279339
	8.4908655969 | 14.4003567704 | 34.9220859303
	6.0780658615 | 7.7932598400 | 2.9418903839
	7.0879116947 | 10.1230441383 | 9.2120289498
