Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 491,491,491
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 27.29536362827395024055
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 49.4826480001 | 14.6720834450
	3.6193580194 | 4.8868162864 | 1.6064504585
	14.8101968258 | 12.8579944353 | 3.8110941735
	95.6802585245 | 91.3767891239 | 18.5198488814
	80.7599408181 | 76.2542100877 | 20.3016094148
	151.9124776000 | 144.4668255816 | 55.4377339789
	38.1071303166 | 36.3456593908 | 3.1027798223
	60.5283449415 | 58.0640757408 | 6.0726226936
	15.7713610460 | 15.1103447825 | 0.4369425007
	26.9295441315 | 22.9436333056 | 15.8874851116
	45.3353975536 | 45.6578283069 | 0.1039615906
	26.9394855072 | 25.5307898508 | 1.9844234525
	18.7386443260 | 24.2067074129 | 29.8997139222
	12.9336643570 | 12.5777406501 | 0.1266816851
	14.2649027747 | 14.8665043710 | 0.3619244807
	41.8627761972 | 40.6927460055 | 1.3689706496
	23.8797765501 | 23.1897881768 | 0.4760839553
	13.8573527199 | 10.1719800484 | 13.5819717276
	14.6417113659 | 16.1963085366 | 2.4167723633
	7.6741391471 | 20.2433164501 | 157.9842180738
	21.0954875292 | 18.7958626003 | 5.2882748140
	7.3071484354 | 9.2361468104 | 3.7210347310
	8.1531554515 | 14.6993050950 | 42.8520751563
	17.5377826988 | 18.9854830438 | 2.0958362889
	16.0668745556 | 16.0551470155 | 0.0001375352
	12.1911370473 | 15.8646094508 | 13.4943994991
	8.8726714451 | 15.8657103285 | 48.9025928253
	11.2864427278 | 10.5442919687 | 0.5507877493
	10.1091975389 | 13.3152347424 | 10.2786745506
	8.0182772777 | 12.9748128085 | 24.5672444678
	14.6978954500 | 16.8904815522 | 4.8074338157
	6.2137733467 | 17.0573946415 | 117.5841227849
	18.2282702253 | 16.7418305701 | 2.2095028487
	10.7750992010 | 12.9982071402 | 4.9422089090
	10.2547250236 | 11.2245440909 | 0.9405490232
	5.8496227769 | 7.6138231967 | 3.1124031211
	7.5810516990 | 16.6498077663 | 82.2423366097
	8.4908655969 | 8.8075713344 | 0.1003025242
	6.0780658615 | 8.3552200708 | 5.1854312930
	7.0879116947 | 11.9877233923 | 24.0081546716
