Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 259,259,259
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.47661215747640195417
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.0450243368 | 0.3436295086
	7.4588251313 | 6.1544494206 | 1.7013959946
	7.4588251313 | 7.8031051346 | 0.1185287207
	7.4588251313 | 7.8170309780 | 0.1283114286
	7.4588251313 | 7.4893163228 | 0.0009297128
	7.4588251313 | 7.9323897517 | 0.2242634497
	7.4588251313 | 6.0838551924 | 1.8905423329
	7.4588251313 | 8.0300586387 | 0.3263077199
	7.4588251313 | 8.3815896140 | 0.8514942906
	7.4588251313 | 7.7930818697 | 0.1117275672
	7.4588251313 | 7.8691039491 | 0.1683287083
	7.4588251313 | 7.6444641862 | 0.0344618587
	7.4588251313 | 7.6251741057 | 0.0276719813
	7.4588251313 | 7.6469292613 | 0.0353831637
	7.4588251313 | 7.1119785993 | 0.1203025167
	7.4588251313 | 7.9458001153 | 0.2371446351
	7.4588251313 | 6.5795873120 | 0.7730591428
	7.4588251313 | 7.4576221229 | 0.0000014472
	7.4588251313 | 5.7504150013 | 2.9186651723
	7.4588251313 | 8.3997486166 | 0.8853370052
	7.4588251313 | 6.9303217186 | 0.2793158572
	7.4588251313 | 7.6168810009 | 0.0249816579
	7.4588251313 | 7.5775741394 | 0.0141013269
	7.4588251313 | 7.7229011673 | 0.0697361528
	7.4588251313 | 7.4518692061 | 0.0000483849
	7.4588251313 | 8.4023881193 | 0.8903111123
	7.4588251313 | 9.1901427980 | 2.9974608632
	7.4588251313 | 7.7305828328 | 0.0738522483
	7.4588251313 | 7.6628299215 | 0.0416179544
	7.4588251313 | 7.7810782289 | 0.1038470589
	7.4588251313 | 8.1283600016 | 0.4482769425
	7.4588251313 | 8.0028339274 | 0.2959455703
	7.4588251313 | 7.7711645734 | 0.0975559271
	7.4588251313 | 6.0352639473 | 2.0265264445
	7.4588251313 | 8.1036382205 | 0.4157839200
	7.4588251313 | 8.4863890620 | 1.0558876317
	7.4588251313 | 7.7050259292 | 0.0606148329
	7.4588251313 | 7.1075435587 | 0.1233987432
	7.4588251313 | 7.5180381223 | 0.0035061783
	7.4588251313 | 7.8049482942 | 0.1198012439
