Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 191,191,191
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 3.41305188294390671189
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.3239568779 | 0.0181894458
	7.4588251313 | 7.6091008633 | 0.0225827956
	7.4588251313 | 7.5852354875 | 0.0159795782
	7.4588251313 | 7.5324540822 | 0.0054212224
	7.4588251313 | 7.6982506015 | 0.0573245558
	7.4588251313 | 7.6643846610 | 0.0422547203
	7.4588251313 | 7.9223597503 | 0.2148643430
	7.4588251313 | 7.5823627619 | 0.0152615462
	7.4588251313 | 7.6498116195 | 0.0364758387
	7.4588251313 | 7.6663738534 | 0.0430764720
	7.4588251313 | 7.8019264923 | 0.1177185439
	7.4588251313 | 6.3696695055 | 1.1862599771
	7.4588251313 | 7.5330926828 | 0.0055156692
	7.4588251313 | 6.2133315557 | 1.5512542469
	7.4588251313 | 7.7269405510 | 0.0718858783
	7.4588251313 | 7.7401417668 | 0.0791390494
	7.4588251313 | 7.7315119093 | 0.0743580789
	7.4588251313 | 7.8929118718 | 0.1884312983
	7.4588251313 | 7.5913627760 | 0.0175662273
	7.4588251313 | 7.5869843924 | 0.0164247962
	7.4588251313 | 7.8691102516 | 0.1683338800
	7.4588251313 | 7.9066292600 | 0.2005285377
	7.4588251313 | 7.6806412681 | 0.0492023985
	7.4588251313 | 7.7938583139 | 0.1122472334
	7.4588251313 | 8.1123671265 | 0.4271171395
	7.4588251313 | 7.8492139148 | 0.1524034023
	7.4588251313 | 7.8847944164 | 0.1814498318
	7.4588251313 | 7.5820655691 | 0.0151882055
	7.4588251313 | 5.7558962307 | 2.8999668405
	7.4588251313 | 7.6602749993 | 0.0405820493
	7.4588251313 | 7.7142126081 | 0.0652227633
	7.4588251313 | 7.8014083099 | 0.1173632343
	7.4588251313 | 7.4786302343 | 0.0003922421
	7.4588251313 | 7.7061675307 | 0.0611782626
	7.4588251313 | 7.7897353216 | 0.1095015541
	7.4588251313 | 7.3738706936 | 0.0072172565
	7.4588251313 | 8.1963342306 | 0.5439196716
	7.4588251313 | 8.1827146969 | 0.5240161032
	7.4588251313 | 6.0618691531 | 1.9514860049
	7.4588251313 | 7.9503760048 | 0.2416222612
