Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 335,335,335
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 20.31986809200992638580
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.1263412166 | 0.2765615675
	3.6193580194 | 3.3411240774 | 0.0774141265
	14.8101968258 | 13.6883055696 | 1.2586399907
	95.6802585245 | 92.8203779066 | 8.1789171483
	80.7599408181 | 80.5676115089 | 0.0369905632
	151.9124776000 | 150.1473316670 | 3.1157401650
	38.1071303166 | 38.0170730361 | 0.0081103138
	60.5283449415 | 58.7353667169 | 3.2147709141
	15.7713610460 | 14.2673995793 | 2.2619000932
	26.9295441315 | 25.1145323886 | 3.2942676268
	45.3353975536 | 44.5909303528 | 0.5542314132
	26.9394855072 | 22.8037776356 | 17.1040795998
	18.7386443260 | 21.5898705734 | 8.1294911140
	12.9336643570 | 11.4900613421 | 2.0839896648
	14.2649027747 | 16.4404869365 | 4.7331664450
	41.8627761972 | 40.5084603435 | 1.8341714317
	23.8797765501 | 24.1511328749 | 0.0736342550
	13.8573527199 | 13.1196593598 | 0.5441914935
	14.6417113659 | 15.3751831103 | 0.5379807999
	7.6741391471 | 9.5384981350 | 3.4758344356
	21.0954875292 | 23.4515205260 | 5.5508914819
	7.3071484354 | 11.2140094040 | 15.2635626282
	8.1531554515 | 9.7060709522 | 2.4115465525
	17.5377826988 | 18.1241444209 | 0.3438200691
	16.0668745556 | 13.5874202642 | 6.1476935828
	12.1911370473 | 16.3903653647 | 17.6335184619
	8.8726714451 | 12.6700936506 | 14.4204154070
	11.2864427278 | 12.5780408241 | 1.6682256422
	10.1091975389 | 10.8490843372 | 0.5474324743
	8.0182772777 | 16.7034779330 | 75.4327104235
	14.6978954500 | 15.7984536801 | 1.2112284179
	6.2137733467 | 6.1901252221 | 0.0005592338
	18.2282702253 | 22.4280426933 | 17.6380887823
	10.7750992010 | 10.0569124110 | 0.5157922654
	10.2547250236 | 12.8229258570 | 6.5956555207
	5.8496227769 | 11.2020748457 | 28.6487431486
	7.5810516990 | 15.6328762764 | 64.8318790259
	8.4908655969 | 8.7342064909 | 0.0592147907
	6.0780658615 | 6.7589931593 | 0.4636619849
	7.0879116947 | 16.7169467565 | 92.7183162214
