Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 79,79,79
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 16.02012155893487488356
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.9005531570 | 3.0683802729
	3.6193580194 | 3.6445956750 | 0.0006369393
	14.8101968258 | 15.9648254892 | 1.3331673502
	95.6802585245 | 94.1490415352 | 2.3446254682
	80.7599408181 | 79.9959751353 | 0.5836435644
	151.9124776000 | 149.9941628877 | 3.6799313354
	38.1071303166 | 38.2376832591 | 0.0170440708
	60.5283449415 | 56.8449017293 | 13.5677538982
	15.7713610460 | 17.9988035845 | 4.9615002625
	26.9295441315 | 25.6530344239 | 1.6294770335
	45.3353975536 | 44.6342299482 | 0.4916360109
	26.9394855072 | 28.4977639588 | 2.4282317326
	18.7386443260 | 23.0371934934 | 18.4775249444
	12.9336643570 | 13.9081962048 | 0.9497123223
	14.2649027747 | 17.0753950712 | 7.8988669485
	41.8627761972 | 43.3669844471 | 2.2626424590
	23.8797765501 | 24.3261545195 | 0.1992532916
	13.8573527199 | 16.8206568117 | 8.7811711407
	14.6417113659 | 15.2920033218 | 0.4228796280
	7.6741391471 | 11.1634247865 | 12.1751142730
	21.0954875292 | 20.5576148205 | 0.2893070508
	7.3071484354 | 16.8144781424 | 90.3893181579
	8.1531554515 | 12.4862654049 | 18.7758418687
	17.5377826988 | 17.4043073688 | 0.0178156637
	16.0668745556 | 20.0298785971 | 15.7054010330
	12.1911370473 | 11.6659357963 | 0.2758363540
	8.8726714451 | 11.3787454097 | 6.2804067159
	11.2864427278 | 13.1644081424 | 3.5267540982
	10.1091975389 | 9.4980595023 | 0.3734896997
	8.0182772777 | 9.5133651510 | 2.2352877490
	14.6978954500 | 16.8714765132 | 4.7244546386
	6.2137733467 | 6.9233732817 | 0.5035320677
	18.2282702253 | 18.0067326861 | 0.0490788813
	10.7750992010 | 11.2535900836 | 0.2289535247
	10.2547250236 | 10.3549277717 | 0.0100405907
	5.8496227769 | 6.8287721008 | 0.9587333984
	7.5810516990 | 12.0881926578 | 20.3143196232
	8.4908655969 | 7.6402601071 | 0.7235296992
	6.0780658615 | 5.7095201251 | 0.1358259598
	7.0879116947 | 9.5072452893 | 5.8531750420
