Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 163,163,163
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 19.33616873059635210552
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.1142462278 | 2.3654015560
	3.6193580194 | 4.1078405451 | 0.2386151779
	14.8101968258 | 13.5554316731 | 1.5744355885
	95.6802585245 | 94.5200780118 | 1.3460188219
	80.7599408181 | 80.6851563557 | 0.0055927158
	151.9124776000 | 147.8128248983 | 16.8071522743
	38.1071303166 | 36.1502189897 | 3.8295019413
	60.5283449415 | 60.4235964522 | 0.0109722460
	15.7713610460 | 17.8645578129 | 4.3814727048
	26.9295441315 | 26.2495263293 | 0.4624242112
	45.3353975536 | 43.4966885964 | 3.3808506294
	26.9394855072 | 26.7547829710 | 0.0341150269
	18.7386443260 | 21.2254828621 | 6.1843659049
	12.9336643570 | 17.7183621011 | 22.8933325018
	14.2649027747 | 19.4354988110 | 26.7350633711
	41.8627761972 | 42.1825554669 | 0.1022587813
	23.8797765501 | 22.0235942674 | 3.4454126667
	13.8573527199 | 15.0498632744 | 1.4220814225
	14.6417113659 | 15.7053901874 | 1.1314126353
	7.6741391471 | 7.7777855802 | 0.0107425831
	21.0954875292 | 21.4129945086 | 0.1008106819
	7.3071484354 | 9.8296520801 | 6.3630246377
	8.1531554515 | 7.7042764900 | 0.2014923220
	17.5377826988 | 20.2121851977 | 7.1524287263
	16.0668745556 | 18.1115325111 | 4.1806261551
	12.1911370473 | 22.1223186129 | 98.6283672902
	8.8726714451 | 11.1958830814 | 5.3973123070
	11.2864427278 | 9.1046790006 | 4.7600929614
	10.1091975389 | 11.9928866149 | 3.5482845351
	8.0182772777 | 10.4462077870 | 5.8948465578
	14.6978954500 | 12.9318235505 | 3.1190099542
	6.2137733467 | 4.7856223689 | 2.0396152154
	18.2282702253 | 23.1868116277 | 24.5871328385
	10.7750992010 | 14.3697558424 | 12.9215563692
	10.2547250236 | 14.8351626089 | 20.9804084721
	5.8496227769 | 6.1738601753 | 0.1051298905
	7.5810516990 | 8.0428884026 | 0.2132931408
	8.4908655969 | 16.5378569075 | 64.7540691540
	6.0780658615 | 8.6362592518 | 6.5443534225
	7.0879116947 | 9.5444018302 | 6.0343437854
