Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 291,291,291
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.68988294462481469793
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.5536952492 | 0.0090003393
	7.4588251313 | 7.7916581985 | 0.1107778506
	7.4588251313 | 7.8111131927 | 0.1241068782
	7.4588251313 | 8.6557186015 | 1.4325539789
	7.4588251313 | 7.4425832991 | 0.0002637971
	7.4588251313 | 7.4089985195 | 0.0024826912
	7.4588251313 | 7.3097500812 | 0.0222233706
	7.4588251313 | 7.6871204923 | 0.0521187718
	7.4588251313 | 8.0608643339 | 0.3624512015
	7.4588251313 | 7.1020587638 | 0.1272822410
	7.4588251313 | 7.4208450672 | 0.0014424853
	7.4588251313 | 6.2126793120 | 1.5528794028
	7.4588251313 | 6.1978601465 | 1.5900326927
	7.4588251313 | 7.6929798669 | 0.0548284402
	7.4588251313 | 7.7421749761 | 0.0802871345
	7.4588251313 | 7.7540532404 | 0.0871596364
	7.4588251313 | 5.9039030334 | 2.4177827306
	7.4588251313 | 6.4130078429 | 1.0937338007
	7.4588251313 | 8.5460218386 | 1.1819966803
	7.4588251313 | 7.9145076346 | 0.2076465438
	7.4588251313 | 6.5106146601 | 0.8991030976
	7.4588251313 | 7.8606034085 | 0.1614257841
	7.4588251313 | 7.9157000987 | 0.2087347359
	7.4588251313 | 8.6485981138 | 1.4155597500
	7.4588251313 | 8.1258785103 | 0.4449602105
	7.4588251313 | 7.8826789857 | 0.1796520899
	7.4588251313 | 7.9252613632 | 0.2175627585
	7.4588251313 | 6.5896094749 | 0.7555358573
	7.4588251313 | 8.1534227283 | 0.4824658218
	7.4588251313 | 8.0994302954 | 0.4103749763
	7.4588251313 | 5.7178071517 | 3.0311436051
	7.4588251313 | 6.3099261832 | 1.3199687929
	7.4588251313 | 8.0727246201 | 0.3768725823
	7.4588251313 | 7.4793792648 | 0.0004224724
	7.4588251313 | 7.7467944153 | 0.0829263085
	7.4588251313 | 6.9175501303 | 0.2929786267
	7.4588251313 | 7.9423742180 | 0.2338197192
	7.4588251313 | 8.1208790220 | 0.4383153542
	7.4588251313 | 8.1291270032 | 0.4493045995
	7.4588251313 | 7.7466171116 | 0.0828242239
