Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 150,150,150
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.50164684387453650771
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.8266254653 | 0.1352770857
	7.4588251313 | 7.6522861243 | 0.0374271558
	7.4588251313 | 7.6167098714 | 0.0249275912
	7.4588251313 | 7.7564202682 | 0.0885628655
	7.4588251313 | 7.7800926165 | 0.1032127970
	7.4588251313 | 8.1771127605 | 0.5159371183
	7.4588251313 | 7.6712297304 | 0.0451157137
	7.4588251313 | 8.3153692742 | 0.7336678688
	7.4588251313 | 7.5197462956 | 0.0037113883
	7.4588251313 | 7.4789698363 | 0.0004058091
	7.4588251313 | 7.6262364639 | 0.0280265543
	7.4588251313 | 7.9746264975 | 0.2660510493
	7.4588251313 | 7.5442767887 | 0.0073019858
	7.4588251313 | 6.9735998847 | 0.2354435399
	7.4588251313 | 8.1075090195 | 0.4207907868
	7.4588251313 | 8.4143640104 | 0.9130545495
	7.4588251313 | 6.9860268522 | 0.2235382127
	7.4588251313 | 8.5186572695 | 1.1232441612
	7.4588251313 | 8.0397150197 | 0.3374330624
	7.4588251313 | 8.1843866087 | 0.5264394575
	7.4588251313 | 6.0944782188 | 1.8614424977
	7.4588251313 | 7.9501565963 | 0.2414066085
	7.4588251313 | 8.3920355135 | 0.8708816174
	7.4588251313 | 7.2901086212 | 0.0284652608
	7.4588251313 | 7.8006445192 | 0.1168404939
	7.4588251313 | 7.6631876742 | 0.0417640489
	7.4588251313 | 6.6409054809 | 0.6689925545
	7.4588251313 | 7.7863042492 | 0.1072425726
	7.4588251313 | 7.3095098625 | 0.0222950495
	7.4588251313 | 8.5726386162 | 1.2405804793
	7.4588251313 | 5.6082396509 | 3.4246666202
	7.4588251313 | 5.7334994173 | 2.9767488193
	7.4588251313 | 8.0128698731 | 0.3069655759
	7.4588251313 | 7.4322996827 | 0.0007035994
	7.4588251313 | 8.1675578130 | 0.5023020141
	7.4588251313 | 7.6209963125 | 0.0262994920
	7.4588251313 | 8.2092424078 | 0.5631260889
	7.4588251313 | 8.5436857716 | 1.1769226090
	7.4588251313 | 7.5477259009 | 0.0079033468
	7.4588251313 | 8.0153376696 | 0.3097062053
