Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 376,376,376
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 19.41697735323808871044
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.0918216711 | 6.5557032503
	3.6193580194 | 5.6675270733 | 4.1949964731
	14.8101968258 | 17.1914251501 | 5.6702483324
	95.6802585245 | 94.9974082971 | 0.4662844330
	80.7599408181 | 74.5166358550 | 38.9788568622
	151.9124776000 | 150.8360969308 | 1.1585953450
	38.1071303166 | 35.2868487783 | 7.9539879548
	60.5283449415 | 60.0541723071 | 0.2248396873
	15.7713610460 | 15.9718416231 | 0.0401924618
	26.9295441315 | 26.6739238987 | 0.0653417034
	45.3353975536 | 45.5976815917 | 0.0687929166
	26.9394855072 | 33.4844268117 | 42.8362566785
	18.7386443260 | 21.9509381014 | 10.3188312996
	12.9336643570 | 14.0891465387 | 1.3351390722
	14.2649027747 | 20.0831358707 | 33.8518363590
	41.8627761972 | 39.3451362529 | 6.3385108892
	23.8797765501 | 25.0435254863 | 1.3543115865
	13.8573527199 | 13.5045227562 | 0.1244889833
	14.6417113659 | 14.6957566794 | 0.0029208959
	7.6741391471 | 16.4660547603 | 77.2977801501
	21.0954875292 | 19.8639231194 | 1.5167508955
	7.3071484354 | 6.3702641863 | 0.8777520961
	8.1531554515 | 7.9924046276 | 0.0258408274
	17.5377826988 | 15.0307964818 | 6.2849798920
	16.0668745556 | 18.4500252598 | 5.6794072793
	12.1911370473 | 12.8839091507 | 0.4799331873
	8.8726714451 | 10.8858834287 | 4.0530224910
	11.2864427278 | 14.0460175653 | 7.6152532837
	10.1091975389 | 15.7457126779 | 31.7703029127
	8.0182772777 | 11.9244787512 | 15.2584099516
	14.6978954500 | 14.3457633646 | 0.1239970056
	6.2137733467 | 6.2933038229 | 0.0063250966
	18.2282702253 | 16.1972970018 | 4.1248522349
	10.7750992010 | 9.9140921847 | 0.7413330821
	10.2547250236 | 17.3061503145 | 49.7225986322
	5.8496227769 | 6.8293299356 | 0.9598261169
	7.5810516990 | 7.8470462650 | 0.0707531092
	8.4908655969 | 9.5764924829 | 1.1785857356
	6.0780658615 | 8.8148680562 | 7.4900862530
	7.0879116947 | 6.6394876554 | 0.2010841191
