Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 446,446,446
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.76456436354978940528
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.6739718002 | 0.0462880892
	7.4588251313 | 5.9516193530 | 2.2716692581
	7.4588251313 | 6.3537815303 | 1.2211213600
	7.4588251313 | 7.1654201434 | 0.0860864869
	7.4588251313 | 6.0667557640 | 1.9378571234
	7.4588251313 | 6.1847057301 | 1.6233802485
	7.4588251313 | 7.7570083057 | 0.0889132055
	7.4588251313 | 7.7442298845 | 0.0814558732
	7.4588251313 | 7.7215695110 | 0.0690346091
	7.4588251313 | 7.4191408913 | 0.0015748389
	7.4588251313 | 7.3638732182 | 0.0090158658
	7.4588251313 | 5.9045509818 | 2.4157681318
	7.4588251313 | 8.2524874116 | 0.6298998151
	7.4588251313 | 7.8667562163 | 0.1664077701
	7.4588251313 | 7.5659569734 | 0.0114772316
	7.4588251313 | 6.1618506054 | 1.6821429208
	7.4588251313 | 7.3529536145 | 0.0112087781
	7.4588251313 | 7.4904809999 | 0.0010020940
	7.4588251313 | 6.2839188365 | 1.3804048016
	7.4588251313 | 7.3251170059 | 0.0178778628
	7.4588251313 | 7.6624392536 | 0.0414587108
	7.4588251313 | 7.8264607350 | 0.1351559371
	7.4588251313 | 8.0031447544 | 0.2962838521
	7.4588251313 | 7.9271021505 | 0.2192833668
	7.4588251313 | 7.5606170598 | 0.0103615967
	7.4588251313 | 7.3965974019 | 0.0038722903
	7.4588251313 | 7.5400835788 | 0.0066029353
	7.4588251313 | 7.4858842711 | 0.0007321970
	7.4588251313 | 7.4397286517 | 0.0003646755
	7.4588251313 | 7.8908630327 | 0.1866567483
	7.4588251313 | 7.7929003039 | 0.1116062209
	7.4588251313 | 7.3825953842 | 0.0058109743
	7.4588251313 | 5.8434414387 | 2.6094644744
	7.4588251313 | 8.0443867382 | 0.3428823955
	7.4588251313 | 7.4258700575 | 0.0010860369
	7.4588251313 | 5.8846639077 | 2.4779835578
	7.4588251313 | 7.2787314119 | 0.0324337478
	7.4588251313 | 7.6862968412 | 0.0517433788
	7.4588251313 | 7.4684222539 | 0.0000921048
	7.4588251313 | 5.9049229436 | 2.4146120088
