Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 496,496,496
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.92906786320250578370
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.9069629564 | 0.2008275103
	7.4588251313 | 7.4036675852 | 0.0030423549
	7.4588251313 | 8.0374572999 | 0.3348151865
	7.4588251313 | 8.4742173857 | 1.0310214303
	7.4588251313 | 8.2334329021 | 0.6000171986
	7.4588251313 | 7.6575301948 | 0.0394837023
	7.4588251313 | 7.1806357334 | 0.0773893411
	7.4588251313 | 8.0323605091 | 0.3289428296
	7.4588251313 | 7.9246609764 | 0.2170030346
	7.4588251313 | 6.2364671800 | 1.4941589611
	7.4588251313 | 8.0060323304 | 0.2994357188
	7.4588251313 | 5.9360955799 | 2.3187052867
	7.4588251313 | 8.5464875082 | 1.1830094462
	7.4588251313 | 8.0563934257 | 0.3570878664
	7.4588251313 | 7.5300236900 | 0.0050692348
	7.4588251313 | 7.6906506253 | 0.0537430597
	7.4588251313 | 7.7250441647 | 0.0708725738
	7.4588251313 | 8.6167958780 | 1.3408962501
	7.4588251313 | 6.0769480905 | 1.9095841557
	7.4588251313 | 7.3846849902 | 0.0054967605
	7.4588251313 | 7.2468323161 | 0.0449409537
	7.4588251313 | 7.7418734886 | 0.0801163726
	7.4588251313 | 6.2554173953 | 1.4481901789
	7.4588251313 | 5.9773343367 | 2.1948149745
	7.4588251313 | 7.9342491877 | 0.2260280334
	7.4588251313 | 7.3889735306 | 0.0048792461
	7.4588251313 | 8.1946367243 | 0.5414187004
	7.4588251313 | 6.0214033239 | 2.0661814523
	7.4588251313 | 7.4161086696 | 0.0018246961
	7.4588251313 | 6.0523963894 | 1.9780418061
	7.4588251313 | 8.4369614406 | 0.9567506396
	7.4588251313 | 8.1102868536 | 0.4244023757
	7.4588251313 | 8.4188443427 | 0.9216368863
	7.4588251313 | 8.1714643455 | 0.5078546496
	7.4588251313 | 7.8753205059 | 0.1734683971
	7.4588251313 | 8.1524204873 | 0.4810745180
	7.4588251313 | 7.1151847369 | 0.1180887207
	7.4588251313 | 6.9956406928 | 0.2145398241
	7.4588251313 | 7.2617407794 | 0.0388422418
	7.4588251313 | 7.4139538570 | 0.0020134313
