Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 499,499,499
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.55433946815266654795
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.4377072531 | 1.0426817211
	7.4588251313 | 7.7634297293 | 0.0927839611
	7.4588251313 | 8.4883326313 | 1.0598856926
	7.4588251313 | 7.2590901328 | 0.0398940696
	7.4588251313 | 7.3973134197 | 0.0037836907
	7.4588251313 | 7.8123881870 | 0.1250068343
	7.4588251313 | 7.1503610004 | 0.0951501200
	7.4588251313 | 7.4293905026 | 0.0008663974
	7.4588251313 | 6.8118725771 | 0.4185476074
	7.4588251313 | 6.2546712211 | 1.4499866394
	7.4588251313 | 7.5154193562 | 0.0032029063
	7.4588251313 | 6.3063847855 | 1.3281187507
	7.4588251313 | 7.9828678991 | 0.2746208224
	7.4588251313 | 7.6123286902 | 0.0235633426
	7.4588251313 | 6.3593810293 | 1.2087773334
	7.4588251313 | 7.9000803874 | 0.1947062010
	7.4588251313 | 8.4888593632 | 1.0609705189
	7.4588251313 | 8.2452235237 | 0.6184224316
	7.4588251313 | 7.5762000857 | 0.0137768799
	7.4588251313 | 6.8227489361 | 0.4045929261
	7.4588251313 | 7.6856956174 | 0.0514702175
	7.4588251313 | 7.7751584167 | 0.1000667474
	7.4588251313 | 6.3830620502 | 1.1572662067
	7.4588251313 | 8.1587791838 | 0.4899356756
	7.4588251313 | 7.9275711669 | 0.2197228459
	7.4588251313 | 6.3380874998 | 1.2560528387
	7.4588251313 | 6.2075126550 | 1.5657829134
	7.4588251313 | 7.3997976284 | 0.0034842461
	7.4588251313 | 8.6871211783 | 1.5087111792
	7.4588251313 | 8.0716593629 | 0.3755657955
	7.4588251313 | 6.3284258237 | 1.2778025946
	7.4588251313 | 8.2029847966 | 0.5537736075
	7.4588251313 | 8.0050506609 | 0.2983623293
	7.4588251313 | 7.1443638594 | 0.0988858915
	7.4588251313 | 7.7300615097 | 0.0735691730
	7.4588251313 | 8.1566178796 | 0.4869147195
	7.4588251313 | 8.0132178466 | 0.3073512828
	7.4588251313 | 8.4829576438 | 1.0488474031
	7.4588251313 | 7.1543953714 | 0.0926774787
	7.4588251313 | 8.0213426854 | 0.3164259987
