Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 31,31,31
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 23.01226607870844631520
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.5432426369 | 1.2298583596
	3.6193580194 | 5.2084310080 | 2.5251529632
	14.8101968258 | 15.4579487954 | 0.4195826141
	95.6802585245 | 91.8166379835 | 14.9275636844
	80.7599408181 | 79.8502208617 | 0.8275903990
	151.9124776000 | 149.7707119421 | 4.5871601332
	38.1071303166 | 40.1567797972 | 4.2010629933
	60.5283449415 | 59.5269150404 | 1.0028618468
	15.7713610460 | 17.2394502642 | 2.1552859526
	26.9295441315 | 31.3648267461 | 19.6717318717
	45.3353975536 | 40.5251759973 | 23.1382314216
	26.9394855072 | 23.4556141465 | 12.1373596583
	18.7386443260 | 19.4390711294 | 0.4905977069
	12.9336643570 | 17.2699720529 | 18.8035644329
	14.2649027747 | 15.8350902003 | 2.4654885517
	41.8627761972 | 40.1932678137 | 2.7872582427
	23.8797765501 | 26.2148705532 | 5.4526640033
	13.8573527199 | 11.4528059932 | 5.7818449609
	14.6417113659 | 15.8541606630 | 1.4700332981
	7.6741391471 | 8.8777111224 | 1.4485854997
	21.0954875292 | 18.2985372081 | 7.8229310990
	7.3071484354 | 6.5147787271 | 0.6278497546
	8.1531554515 | 8.4067199476 | 0.0642949537
	17.5377826988 | 18.2461519004 | 0.5017869258
	16.0668745556 | 19.7826563443 | 13.8070343012
	12.1911370473 | 9.0037199734 | 10.1596276026
	8.8726714451 | 11.0650795217 | 4.8066531741
	11.2864427278 | 8.7125755360 | 6.6247923210
	10.1091975389 | 10.9912065890 | 0.7779399645
	8.0182772777 | 15.4154102081 | 54.7175755900
	14.6978954500 | 25.8694320652 | 124.8032303449
	6.2137733467 | 7.0046964386 | 0.6255593373
	18.2282702253 | 25.7452197023 | 56.5045294390
	10.7750992010 | 11.2479709488 | 0.2236076898
	10.2547250236 | 10.0167266188 | 0.0566432407
	5.8496227769 | 9.5029637533 | 13.3469002903
	7.5810516990 | 16.5256144277 | 80.0052024086
	8.4908655969 | 9.5342969184 | 1.0887489228
	6.0780658615 | 8.3852499263 | 5.3230983088
	7.0879116947 | 11.7945990451 | 22.1529058143
