Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 133,133,133
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 24.06620455466089936181
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.0092061883 | 2.6995352284
	3.6193580194 | 8.0187851838 | 19.3549593746
	14.8101968258 | 15.9659997447 | 1.3358803872
	95.6802585245 | 97.9658925639 | 5.2241229621
	80.7599408181 | 78.4480820004 | 5.3446911930
	151.9124776000 | 145.4281675238 | 42.0462771650
	38.1071303166 | 36.9589754612 | 1.3182595719
	60.5283449415 | 60.0954687448 | 0.1873818017
	15.7713610460 | 24.5559263113 | 77.1685869001
	26.9295441315 | 31.7049195884 | 22.8042107546
	45.3353975536 | 46.5187747610 | 1.4003816148
	26.9394855072 | 26.1452602933 | 0.6307936904
	18.7386443260 | 20.0866488798 | 1.8171162772
	12.9336643570 | 15.9562048698 | 9.1357511512
	14.2649027747 | 18.4756493093 | 17.7303863788
	41.8627761972 | 33.9293008338 | 62.9400313428
	23.8797765501 | 21.4773305257 | 5.7717469003
	13.8573527199 | 11.4597351502 | 5.7485700104
	14.6417113659 | 17.3181328236 | 7.1632318191
	7.6741391471 | 11.4624806576 | 14.3515314001
	21.0954875292 | 17.3879601751 | 13.7457590814
	7.3071484354 | 9.7543182014 | 5.9886398636
	8.1531554515 | 11.9701351716 | 14.5693341843
	17.5377826988 | 20.4016300997 | 8.2016219358
	16.0668745556 | 17.1187520493 | 1.1064462618
	12.1911370473 | 15.5703740806 | 11.4192429275
	8.8726714451 | 15.9504420649 | 50.0948369465
	11.2864427278 | 9.7346141547 | 2.4081719202
	10.1091975389 | 16.5967953354 | 42.0889251700
	8.0182772777 | 9.2161045498 | 1.4347901738
	14.6978954500 | 14.5345494357 | 0.0266819204
	6.2137733467 | 11.9009219078 | 32.3436587554
	18.2282702253 | 14.8826956505 | 11.1928692356
	10.7750992010 | 11.5298857219 | 0.5697026920
	10.2547250236 | 13.8551175496 | 12.9628263407
	5.8496227769 | 7.0947495071 | 1.5503405743
	7.5810516990 | 14.1656859844 | 43.3574086726
	8.4908655969 | 11.4624806576 | 8.8304960690
	6.0780658615 | 8.8243598987 | 7.5421309388
	7.0879116947 | 9.4490283965 | 5.5748720793
