Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 178,178,178
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 19.42220835742989848427
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.0688515227 | 6.6738569084
	3.6193580194 | 7.2394332023 | 13.1049443299
	14.8101968258 | 18.3992336140 | 12.8811850666
	95.6802585245 | 96.5328063700 | 0.7268378289
	80.7599408181 | 79.4075438988 | 1.8289774272
	151.9124776000 | 151.5104909578 | 0.1615932605
	38.1071303166 | 35.7927362769 | 5.3564197710
	60.5283449415 | 59.8289254937 | 0.4891875640
	15.7713610460 | 16.5473967327 | 0.6022313871
	26.9295441315 | 25.3592341596 | 2.4658734078
	45.3353975536 | 46.6080897140 | 1.6197453351
	26.9394855072 | 26.4750458638 | 0.2157041824
	18.7386443260 | 16.5302820155 | 4.8768640942
	12.9336643570 | 14.7639035960 | 3.3497756718
	14.2649027747 | 12.0795972938 | 4.7755600450
	41.8627761972 | 41.6933265447 | 0.0287131847
	23.8797765501 | 19.6552025816 | 17.8470252150
	13.8573527199 | 15.9272087915 | 4.2843041573
	14.6417113659 | 15.7957283549 | 1.3317552109
	7.6741391471 | 7.7921789821 | 0.0139334027
	21.0954875292 | 24.0444397888 | 8.6963194291
	7.3071484354 | 6.5705571332 | 0.5425667465
	8.1531554515 | 10.8698369627 | 7.3803584338
	17.5377826988 | 17.7379384523 | 0.0400623257
	16.0668745556 | 14.3507625414 | 2.9450404452
	12.1911370473 | 13.9886664344 | 3.2311118975
	8.8726714451 | 19.9877119866 | 123.5441262397
	11.2864427278 | 9.5942836178 | 2.8634024535
	10.1091975389 | 12.7669517421 | 7.0636574047
	8.0182772777 | 5.8351278856 | 4.7661412681
	14.6978954500 | 13.7398338691 | 0.9178819928
	6.2137733467 | 8.4879492500 | 5.1718760389
	18.2282702253 | 17.3084160254 | 0.8461317492
	10.7750992010 | 18.9714494122 | 67.1801567843
	10.2547250236 | 9.5397522497 | 0.5111860674
	5.8496227769 | 11.4916059520 | 31.8319741488
	7.5810516990 | 8.6228894434 | 1.0854258856
	8.4908655969 | 10.0766579003 | 2.5147372295
	6.0780658615 | 7.9301087385 | 3.4300628183
	7.0879116947 | 11.5628944512 | 20.0254706704
