Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 326,326,326
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 27.25322206945018521651
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.2435343607 | 0.1670341112
	3.6193580194 | 6.3224214738 | 7.3065520383
	14.8101968258 | 18.8874320743 | 16.6238472715
	95.6802585245 | 95.6638106065 | 0.0002705340
	80.7599408181 | 76.1301545752 | 21.4349206551
	151.9124776000 | 153.3906006183 | 2.1848476571
	38.1071303166 | 34.6408649440 | 12.0149956329
	60.5283449415 | 60.7285194786 | 0.0400698453
	15.7713610460 | 14.9488851143 | 0.6764666583
	26.9295441315 | 27.3038830156 | 0.1401296002
	45.3353975536 | 43.8811983874 | 2.1146952151
	26.9394855072 | 27.0309804206 | 0.0083713192
	18.7386443260 | 19.4370332137 | 0.4877470385
	12.9336643570 | 14.4396289903 | 2.2679294768
	14.2649027747 | 12.6578809942 | 2.5825190028
	41.8627761972 | 46.8472368114 | 24.8448476141
	23.8797765501 | 28.1057273173 | 17.8586598863
	13.8573527199 | 15.6653337470 | 3.2687953945
	14.6417113659 | 20.4800627189 | 34.0863465219
	7.6741391471 | 10.6024666816 | 8.5751021495
	21.0954875292 | 18.0249194964 | 9.4283880444
	7.3071484354 | 7.3771615871 | 0.0049018414
	8.1531554515 | 8.7278420098 | 0.3302646403
	17.5377826988 | 17.1430011711 | 0.1558524546
	16.0668745556 | 10.0678634686 | 35.9881340215
	12.1911370473 | 11.6570528574 | 0.2852459219
	8.8726714451 | 10.4446051102 | 2.4709754476
	11.2864427278 | 12.0317044851 | 0.5554150869
	10.1091975389 | 10.8482457726 | 0.5461922917
	8.0182772777 | 13.5979081267 | 31.1322804108
	14.6978954500 | 23.2402335573 | 72.9715403395
	6.2137733467 | 18.1310324181 | 142.0210637740
	18.2282702253 | 16.1795727434 | 4.1971613723
	10.7750992010 | 10.0505752114 | 0.5249350116
	10.2547250236 | 11.4266207711 | 1.3733396428
	5.8496227769 | 15.9216560924 | 101.4458551085
	7.5810516990 | 9.5923826854 | 4.0454523370
	8.4908655969 | 14.2803646090 | 33.5182988119
	6.0780658615 | 5.2853442808 | 0.6284075044
	7.0879116947 | 19.1058258849 | 144.4302614813
