Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 21,21,21
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 22.88353472106904717975
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.8032145238 | 0.7208314039
	3.6193580194 | 7.4478189732 | 14.6571132749
	14.8101968258 | 16.3693087288 | 2.4308299259
	95.6802585245 | 96.9649913826 | 1.6505385169
	80.7599408181 | 75.3950509912 | 28.7820428544
	151.9124776000 | 148.4508571668 | 11.9828160238
	38.1071303166 | 35.9775618657 | 4.5350617868
	60.5283449415 | 59.4734163704 | 1.1128742902
	15.7713610460 | 15.8537656836 | 0.0067905243
	26.9295441315 | 24.6495325367 | 5.1984528722
	45.3353975536 | 46.9341568057 | 2.5560311460
	26.9394855072 | 27.0940453768 | 0.0238887533
	18.7386443260 | 18.8232067975 | 0.0071508116
	12.9336643570 | 14.0629394118 | 1.2752621493
	14.2649027747 | 14.1591669797 | 0.0111800583
	41.8627761972 | 38.9656045304 | 8.3936036673
	23.8797765501 | 25.2587821899 | 1.9016565547
	13.8573527199 | 23.1152695943 | 85.7090248528
	14.6417113659 | 11.5284256959 | 9.6925476630
	7.6741391471 | 11.6118445245 | 15.5055236392
	21.0954875292 | 19.5304612598 | 2.4493072241
	7.3071484354 | 8.8305323364 | 2.3206985098
	8.1531554515 | 10.1502839529 | 3.9885222513
	17.5377826988 | 18.8587991643 | 1.7450845022
	16.0668745556 | 19.6466011991 | 12.8144428424
	12.1911370473 | 12.2287754131 | 0.0014166466
	8.8726714451 | 14.7741313211 | 34.8272286682
	11.2864427278 | 13.6706369975 | 5.6843823157
	10.1091975389 | 10.8650453429 | 0.5713059028
	8.0182772777 | 11.4832410947 | 12.0059742530
	14.6978954500 | 12.6443600388 | 4.2170076850
	6.2137733467 | 6.5379030424 | 0.1050600596
	18.2282702253 | 21.1203220860 | 8.3639639648
	10.7750992010 | 12.8712720924 | 4.3939407904
	10.2547250236 | 15.2749281827 | 25.2024397586
	5.8496227769 | 8.3213459181 | 6.1094152868
	7.5810516990 | 7.3405917611 | 0.0578209817
	8.4908655969 | 11.1548522190 | 7.0968247226
	6.0780658615 | 7.5942424121 | 2.2987913328
	7.0879116947 | 20.9893257546 | 193.2493128633
