Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 397,397,397
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 24.42254540705348375695
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.0694218729 | 2.5052892574
	3.6193580194 | 10.7321836072 | 50.5922878426
	14.8101968258 | 13.4249806892 | 1.9188237452
	95.6802585245 | 95.6889669124 | 0.0000758360
	80.7599408181 | 75.7416377038 | 25.1833661468
	151.9124776000 | 147.2298976604 | 21.9265548906
	38.1071303166 | 32.6694185517 | 29.5687092376
	60.5283449415 | 58.1466483184 | 5.6724788045
	15.7713610460 | 16.4528926472 | 0.4644853234
	26.9295441315 | 26.1848952514 | 0.5545019546
	45.3353975536 | 40.6629357950 | 21.8318988859
	26.9394855072 | 31.1054900659 | 17.3555939823
	18.7386443260 | 24.3091148721 | 31.0301421051
	12.9336643570 | 16.7768036767 | 14.7697198303
	14.2649027747 | 11.0641012584 | 10.2451303465
	41.8627761972 | 38.7169004205 | 9.8965344029
	23.8797765501 | 22.6908194788 | 1.4136189173
	13.8573527199 | 13.7998862421 | 0.0033023961
	14.6417113659 | 13.5389286987 | 1.2161296109
	7.6741391471 | 14.6175466128 | 48.2109072351
	21.0954875292 | 19.5247149114 | 2.4673266169
	7.3071484354 | 11.2851008380 | 15.8241053172
	8.1531554515 | 9.0383208676 | 0.7835178140
	17.5377826988 | 23.8373454016 | 39.6844902467
	16.0668745556 | 17.1660731777 | 1.2082376109
	12.1911370473 | 13.8409591893 | 2.7219131003
	8.8726714451 | 9.0383208676 | 0.0274397312
	11.2864427278 | 12.8459679785 | 2.4321190076
	10.1091975389 | 9.2218820309 | 0.7873288106
	8.0182772777 | 16.3052461542 | 68.6738531606
	14.6978954500 | 18.5973293634 | 15.2055848449
	6.2137733467 | 8.1907854303 | 3.9085767788
	18.2282702253 | 27.5060214645 | 86.0766680561
	10.7750992010 | 13.6966293982 | 8.5353386930
	10.2547250236 | 7.6415580472 | 6.8286416470
	5.8496227769 | 9.0377561836 | 10.1641946189
	7.5810516990 | 7.9395672461 | 0.1285333975
	8.4908655969 | 12.4679095722 | 15.8168787815
	6.0780658615 | 8.0735693824 | 3.9820343019
	7.0879116947 | 11.1921035607 | 16.8443908728
