Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 220,220,220
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 28.10110091403250720532
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.5875268577 | 0.0041868110
	3.6193580194 | 4.7687566078 | 1.3211171151
	14.8101968258 | 14.4417122009 | 0.1357809188
	95.6802585245 | 93.2381015381 | 5.9641307461
	80.7599408181 | 77.1500280168 | 13.0314704330
	151.9124776000 | 147.8229835404 | 16.7239616638
	38.1071303166 | 38.4349279045 | 0.1074512587
	60.5283449415 | 58.9547864100 | 2.4760864521
	15.7713610460 | 16.1096467770 | 0.1144372358
	26.9295441315 | 25.7552674059 | 1.3789258282
	45.3353975536 | 44.8143034523 | 0.2715390624
	26.9394855072 | 29.6371880534 | 7.2775990273
	18.7386443260 | 17.7441333510 | 0.9890520793
	12.9336643570 | 18.4432712879 | 30.3557685330
	14.2649027747 | 22.0978023542 | 61.3543158224
	41.8627761972 | 41.8818530416 | 0.0003639260
	23.8797765501 | 24.5363725043 | 0.4311182470
	13.8573527199 | 12.8171477558 | 1.0820263673
	14.6417113659 | 11.5185671155 | 9.7540300085
	7.6741391471 | 8.3918195779 | 0.5150652008
	21.0954875292 | 20.3616454321 | 0.5385242235
	7.3071484354 | 11.6420987940 | 18.7917946113
	8.1531554515 | 19.3624735361 | 125.6488119221
	17.5377826988 | 18.0142606545 | 0.2270312422
	16.0668745556 | 17.3357661344 | 1.6100858390
	12.1911370473 | 11.6420987940 | 0.3014430036
	8.8726714451 | 9.2065830367 | 0.1114969510
	11.2864427278 | 18.5311802325 | 52.4862215112
	10.1091975389 | 17.9680603093 | 61.7617240441
	8.0182772777 | 7.5108223140 | 0.2575105402
	14.6978954500 | 16.6956017262 | 3.9908303661
	6.2137733467 | 9.0714972351 | 8.1665858220
	18.2282702253 | 29.6371880534 | 130.1634060067
	10.7750992010 | 12.4169625893 | 2.6957153856
	10.2547250236 | 10.8116376060 | 0.3101516244
	5.8496227769 | 4.9256966163 | 0.8536395503
	7.5810516990 | 7.3383980402 | 0.0588807981
	8.4908655969 | 19.3624735361 | 118.1918591835
	6.0780658615 | 8.6698602134 | 6.7173979627
	7.0879116947 | 17.2614231464 | 103.5003352562
