Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 238,238,238
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 25.80630199726071083433
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 47.0331370195 | 1.9068974875
	3.6193580194 | 9.5500309340 | 35.1728812204
	14.8101968258 | 15.1619380774 | 0.1237219081
	95.6802585245 | 95.0270817038 | 0.4266399591
	80.7599408181 | 77.4894130783 | 10.6963516964
	151.9124776000 | 146.9080503744 | 25.0442918569
	38.1071303166 | 39.8217160150 | 2.9398041172
	60.5283449415 | 60.7972556873 | 0.0723129892
	15.7713610460 | 13.8582899495 | 3.6598410201
	26.9295441315 | 25.9688523426 | 0.9229287132
	45.3353975536 | 45.8000311860 | 0.2158844123
	26.9394855072 | 27.1575508487 | 0.0475524932
	18.7386443260 | 15.4497830635 | 10.8166084038
	12.9336643570 | 14.3875805302 | 2.1138722385
	14.2649027747 | 21.5618749070 | 53.2458023003
	41.8627761972 | 43.2260628046 | 1.8585503738
	23.8797765501 | 23.5976142867 | 0.0796155429
	13.8573527199 | 16.6448343232 | 7.7700536890
	14.6417113659 | 20.2007999558 | 30.9034659505
	7.6741391471 | 12.5779835284 | 24.0476897157
	21.0954875292 | 18.7044255950 | 5.7171771735
	7.3071484354 | 5.6348830311 | 2.7964715822
	8.1531554515 | 7.0896761315 | 1.1309882639
	17.5377826988 | 18.7456040611 | 1.4588324432
	16.0668745556 | 26.7882562210 | 114.9480248166
	12.1911370473 | 14.0878689227 | 3.5975918073
	8.8726714451 | 7.4846956733 | 1.9264767431
	11.2864427278 | 12.9676297735 | 2.8263898826
	10.1091975389 | 8.7720414590 | 1.7879863819
	8.0182772777 | 9.0796005059 | 1.1264069948
	14.6978954500 | 20.2884696966 | 31.2545204073
	6.2137733467 | 8.7134656382 | 6.2484615523
	18.2282702253 | 15.8711344298 | 5.5560891586
	10.7750992010 | 13.2625447294 | 6.1873852563
	10.2547250236 | 17.1499033554 | 47.5434842268
	5.8496227769 | 8.0898979916 | 5.0188330378
	7.5810516990 | 8.0577361202 | 0.2272280375
	8.4908655969 | 10.0485859491 | 2.4264926957
	6.0780658615 | 8.0240799740 | 3.7869709260
	7.0879116947 | 21.5217138722 | 208.3346452987
