Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 147,147,147
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.84396683479119438687
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.9697247179 | 0.2610183876
	7.4588251313 | 8.3404496664 | 0.7772618209
	7.4588251313 | 7.6438833426 | 0.0342465416
	7.4588251313 | 7.7893083964 | 0.1092191885
	7.4588251313 | 7.9666736516 | 0.2579101196
	7.4588251313 | 5.7124313134 | 3.0498913672
	7.4588251313 | 6.2429836176 | 1.4782705864
	7.4588251313 | 7.8236891025 | 0.1331257175
	7.4588251313 | 7.6814877944 | 0.0495786615
	7.4588251313 | 8.3755053119 | 0.8403025535
	7.4588251313 | 7.7489295542 | 0.0841605762
	7.4588251313 | 7.5134087873 | 0.0029793755
	7.4588251313 | 7.7110017672 | 0.0635930557
	7.4588251313 | 7.8390082864 | 0.1445392315
	7.4588251313 | 6.7800035905 | 0.4607986842
	7.4588251313 | 7.3529699282 | 0.0112053240
	7.4588251313 | 8.2927477661 | 0.6954269608
	7.4588251313 | 8.0766775079 | 0.3817415593
	7.4588251313 | 8.4922605779 | 1.0679888224
	7.4588251313 | 7.1853217840 | 0.0748040810
	7.4588251313 | 8.4844272762 | 1.0518597597
	7.4588251313 | 7.1835485496 | 0.0757771964
	7.4588251313 | 5.9406274731 | 2.3049241294
	7.4588251313 | 7.4282497667 | 0.0009348529
	7.4588251313 | 5.9063484710 | 2.4101837807
	7.4588251313 | 8.3271601966 | 0.7540057857
	7.4588251313 | 6.9924344792 | 0.2175202404
	7.4588251313 | 8.2739425967 | 0.6644164824
	7.4588251313 | 7.9882484285 | 0.2802890277
	7.4588251313 | 7.9364981383 | 0.2281715017
	7.4588251313 | 6.5154260225 | 0.8900018784
	7.4588251313 | 7.5115593621 | 0.0027808991
	7.4588251313 | 6.0118562104 | 2.0937190581
	7.4588251313 | 7.4488207429 | 0.0001000878
	7.4588251313 | 7.6149349574 | 0.0243702778
	7.4588251313 | 7.9911119297 | 0.2833292358
	7.4588251313 | 5.9902324223 | 2.1567645449
	7.4588251313 | 7.6525260628 | 0.0375200509
	7.4588251313 | 7.4251569900 | 0.0011335437
	7.4588251313 | 7.5491010876 | 0.0081497483
