Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 143,143,143
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 25.47367333367191477578
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.3104454373 | 0.1168183479
	3.6193580194 | 6.5213535782 | 8.4215782233
	14.8101968258 | 13.9686368273 | 0.7082232311
	95.6802585245 | 91.0874897038 | 21.0935254401
	80.7599408181 | 82.0442321294 | 1.6494041724
	151.9124776000 | 150.2469421989 | 2.7740081722
	38.1071303166 | 35.1603502433 | 8.6835128001
	60.5283449415 | 59.2318172876 | 1.6809839573
	15.7713610460 | 17.9625543191 | 4.8013279601
	26.9295441315 | 25.9636136945 | 0.9330216091
	45.3353975536 | 44.2091098730 | 1.2685239396
	26.9394855072 | 23.9125895570 | 9.1620990937
	18.7386443260 | 23.9437511502 | 27.0931370513
	12.9336643570 | 11.1242306249 | 3.2740504310
	14.2649027747 | 16.1860272037 | 3.6907190717
	41.8627761972 | 38.1937263111 | 13.4619270672
	23.8797765501 | 22.8086671336 | 1.1472753821
	13.8573527199 | 12.4853529270 | 1.8823834317
	14.6417113659 | 16.5551391927 | 3.6612060483
	7.6741391471 | 10.8344166842 | 9.9873541114
	21.0954875292 | 20.2487084128 | 0.7170348721
	7.3071484354 | 4.5378529326 | 7.6689975819
	8.1531554515 | 16.7669702814 | 74.1978059243
	17.5377826988 | 15.3042449630 | 4.9886908173
	16.0668745556 | 14.4632638845 | 2.5715671845
	12.1911370473 | 10.6931895593 | 2.2438466768
	8.8726714451 | 10.3976479123 | 2.3255532256
	11.2864427278 | 8.6100566398 | 7.1630424923
	10.1091975389 | 12.2099714976 | 4.4132512255
	8.0182772777 | 11.5864573824 | 12.7319092594
	14.6978954500 | 14.8372888556 | 0.0194305215
	6.2137733467 | 9.3435247006 | 9.7953435372
	18.2282702253 | 19.2542930036 | 1.0527227416
	10.7750992010 | 15.5705785615 | 22.9966222962
	10.2547250236 | 14.8497777882 | 21.1145099092
	5.8496227769 | 7.2435462879 | 1.9430227547
	7.5810516990 | 15.1361371469 | 57.0793161260
	8.4908655969 | 11.8037861813 | 10.9754427985
	6.0780658615 | 21.9418320560 | 251.6590778737
	7.0879116947 | 12.3566654136 | 27.7597657503
