Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 302,302,302
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 3.83688890656405368063
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.9551223214 | 0.2463109009
	7.4588251313 | 7.7929811491 | 0.1116602442
	7.4588251313 | 7.4744267017 | 0.0002434090
	7.4588251313 | 7.5967098888 | 0.0190122063
	7.4588251313 | 8.2041022660 | 0.5554380075
	7.4588251313 | 7.8086250955 | 0.1223600150
	7.4588251313 | 7.8995386671 | 0.1942284206
	7.4588251313 | 6.1360830522 | 1.7496466078
	7.4588251313 | 8.0985183420 | 0.4092074038
	7.4588251313 | 6.0719882039 | 1.9233166632
	7.4588251313 | 6.3840869791 | 1.1550620958
	7.4588251313 | 8.0281434579 | 0.3241233571
	7.4588251313 | 8.3184879869 | 0.7390202254
	7.4588251313 | 7.5335401549 | 0.0055823347
	7.4588251313 | 8.3095931405 | 0.7238062054
	7.4588251313 | 7.6175112064 | 0.0251812704
	7.4588251313 | 7.7471754474 | 0.0831459048
	7.4588251313 | 7.3871489485 | 0.0051374752
	7.4588251313 | 8.3335967275 | 0.7652253456
	7.4588251313 | 7.1916342870 | 0.0713909473
	7.4588251313 | 8.0004813087 | 0.2933914146
	7.4588251313 | 7.6078417371 | 0.0222059488
	7.4588251313 | 6.6493475622 | 0.6552539348
	7.4588251313 | 7.6885470907 | 0.0527721787
	7.4588251313 | 7.5956543784 | 0.0187222429
	7.4588251313 | 6.6016033048 | 0.7348292598
	7.4588251313 | 7.4997261780 | 0.0016728956
	7.4588251313 | 8.1435473010 | 0.4688444497
	7.4588251313 | 7.4579549911 | 0.0000007571
	7.4588251313 | 6.4365287801 | 1.0450898297
	7.4588251313 | 8.1118120190 | 0.4263918755
	7.4588251313 | 8.0436391860 | 0.3420074786
	7.4588251313 | 7.6554812006 | 0.0386736096
	7.4588251313 | 7.5711127555 | 0.0126085105
	7.4588251313 | 7.5504079431 | 0.0083874114
	7.4588251313 | 7.6280402528 | 0.0286337573
	7.4588251313 | 8.0468240359 | 0.3457427118
	7.4588251313 | 7.7496310966 | 0.0845681095
	7.4588251313 | 8.3469856986 | 0.7888291933
	7.4588251313 | 7.8109499272 | 0.1239918719
