Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 90,90,90
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 20.94612517692437592132
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.4929982899 | 0.0253555111
	3.6193580194 | 10.5782458912 | 48.4261204124
	14.8101968258 | 15.0760800557 | 0.0706938919
	95.6802585245 | 95.5978440473 | 0.0067921461
	80.7599408181 | 75.6210644674 | 26.4080501475
	151.9124776000 | 149.1535086676 | 7.6119095701
	38.1071303166 | 33.5064228413 | 21.1665092726
	60.5283449415 | 60.6648264276 | 0.0186271960
	15.7713610460 | 15.3355518349 | 0.1899296685
	26.9295441315 | 26.1609927397 | 0.5906712417
	45.3353975536 | 43.5857718912 | 3.0611899587
	26.9394855072 | 27.6658865460 | 0.5276584691
	18.7386443260 | 23.6091190592 | 23.7215241271
	12.9336643570 | 12.5491667626 | 0.1478384001
	14.2649027747 | 14.3803401083 | 0.0133257780
	41.8627761972 | 39.9268354597 | 3.7478665392
	23.8797765501 | 23.9799465265 | 0.0100340242
	13.8573527199 | 10.2816778402 | 12.7854508454
	14.6417113659 | 15.6184283613 | 0.9539760891
	7.6741391471 | 11.4794776545 | 14.4806011556
	21.0954875292 | 25.0072100559 | 15.3015731259
	7.3071484354 | 8.7317989184 | 2.0296289988
	8.1531554515 | 9.4880133486 | 1.7818456057
	17.5377826988 | 17.2821382159 | 0.0653541016
	16.0668745556 | 12.5501743098 | 12.3671806185
	12.1911370473 | 12.9747481221 | 0.6140463165
	8.8726714451 | 10.4959779687 | 2.6351240697
	11.2864427278 | 12.6207162114 | 1.7802857289
	10.1091975389 | 13.3711650846 | 10.6404322691
	8.0182772777 | 11.0553471545 | 9.2237934367
	14.6978954500 | 13.6902912170 | 1.0152662904
	6.2137733467 | 10.4017412464 | 17.5390751288
	18.2282702253 | 21.7870935622 | 12.6652235433
	10.7750992010 | 21.0407093262 | 105.3827512426
	10.2547250236 | 10.8127308162 | 0.3113704646
	5.8496227769 | 13.8645374116 | 64.2388566024
	7.5810516990 | 8.5667207722 | 0.9715435220
	8.4908655969 | 11.4375098757 | 8.6827125061
	6.0780658615 | 8.8209035756 | 7.5231587261
	7.0879116947 | 7.0053696733 | 0.0068131853
