Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 164,164,164
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 26.96863684631890123455
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.7428172799 | 8.4646965116
	3.6193580194 | 8.8400249018 | 27.2553626971
	14.8101968258 | 27.0688131436 | 150.2736740257
	95.6802585245 | 93.5415310506 | 4.5741552077
	80.7599408181 | 77.7767995070 | 8.8991320816
	151.9124776000 | 147.2773200399 | 21.4846856075
	38.1071303166 | 36.0960165979 | 4.0445783893
	60.5283449415 | 62.5288414023 | 4.0019860896
	15.7713610460 | 14.6996743228 | 1.1485124326
	26.9295441315 | 24.4157942330 | 6.3189385519
	45.3353975536 | 47.9833979708 | 7.0119062091
	26.9394855072 | 27.2987550939 | 0.1290746359
	18.7386443260 | 18.9640644864 | 0.0508142487
	12.9336643570 | 12.8181710328 | 0.0133387079
	14.2649027747 | 15.4264163429 | 1.3491137692
	41.8627761972 | 40.1487777985 | 2.9377905108
	23.8797765501 | 23.3450846854 | 0.2858953902
	13.8573527199 | 21.4825262686 | 58.1432716486
	14.6417113659 | 13.6185395746 | 1.0468805144
	7.6741391471 | 9.8391825113 | 4.6874127687
	21.0954875292 | 24.8890167181 | 14.3908637069
	7.3071484354 | 7.8927616785 | 0.3429428706
	8.1531554515 | 10.7248305448 | 6.6135127860
	17.5377826988 | 18.6415689785 | 1.2183441512
	16.0668745556 | 25.8241130295 | 95.2037026374
	12.1911370473 | 13.5115757489 | 1.7435583649
	8.8726714451 | 13.6419920862 | 22.7464193779
	11.2864427278 | 16.3732549914 | 25.8756590047
	10.1091975389 | 9.8099364564 | 0.0895571955
	8.0182772777 | 6.9105462301 | 1.2270680738
	14.6978954500 | 13.6775090022 | 1.0411885028
	6.2137733467 | 7.9531007453 | 3.0252597996
	18.2282702253 | 17.8275294472 | 0.1605931713
	10.7750992010 | 11.0448182027 | 0.0727483399
	10.2547250236 | 8.9470928337 | 1.7099019441
	5.8496227769 | 5.9559143082 | 0.0112978896
	7.5810516990 | 11.8500006627 | 18.2239252546
	8.4908655969 | 12.3121848645 | 14.6024809451
	6.0780658615 | 7.0539527937 | 0.9523553045
	7.0879116947 | 21.4383393549 | 205.9347740303
