Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 498,498,498
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 33.26466625153727108000
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.4292705466 | 10.3874832972
	3.6193580194 | 6.1168865020 | 6.2376485211
	14.8101968258 | 16.0293177261 | 1.4862557694
	95.6802585245 | 91.9917106815 | 13.6053851897
	80.7599408181 | 75.7011303303 | 25.5915635514
	151.9124776000 | 144.0669408450 | 61.5524469749
	38.1071303166 | 35.2120853868 | 8.3812851456
	60.5283449415 | 52.2963585380 | 67.7656001476
	15.7713610460 | 22.4137535929 | 44.1213787473
	26.9295441315 | 26.6609874436 | 0.0721226946
	45.3353975536 | 42.0688037302 | 10.6706352072
	26.9394855072 | 26.8620951114 | 0.0059892734
	18.7386443260 | 16.4722043684 | 5.1367500815
	12.9336643570 | 10.5594231745 | 5.6370211927
	14.2649027747 | 18.8530867048 | 21.0514317763
	41.8627761972 | 41.3651451185 | 0.2476366906
	23.8797765501 | 35.5586768085 | 136.3967112464
	13.8573527199 | 14.5647774214 | 0.5004497083
	14.6417113659 | 18.1678294258 | 12.4335085724
	7.6741391471 | 15.3349678502 | 58.6882964180
	21.0954875292 | 20.5100374377 | 0.3427518097
	7.3071484354 | 6.8783694395 | 0.1838514273
	8.1531554515 | 11.3394416709 | 10.1524198724
	17.5377826988 | 19.7922421679 | 5.0825874977
	16.0668745556 | 13.6490431903 | 5.8459085108
	12.1911370473 | 11.3394416709 | 0.7253850141
	8.8726714451 | 11.0728452606 | 4.8407648184
	11.2864427278 | 14.1577033398 | 8.2441375020
	10.1091975389 | 15.1332826116 | 25.2414308177
	8.0182772777 | 14.8024723334 | 46.0253025530
	14.6978954500 | 19.3676802324 | 21.8068899138
	6.2137733467 | 12.5844110566 | 40.5850248312
	18.2282702253 | 16.3306733929 | 3.6008737385
	10.7750992010 | 13.7933772799 | 9.1100025615
	10.2547250236 | 12.8935336621 | 6.9633110305
	5.8496227769 | 13.2442054019 | 54.6798521976
	7.5810516990 | 15.9254626879 | 69.6291947516
	8.4908655969 | 23.1738404729 | 215.5897512095
	6.0780658615 | 13.1383453456 | 49.8475463943
	7.0879116947 | 13.2581170535 | 38.0714341692
