Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 34,34,34
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 20.15881739102305658662
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.0449540900 | 2.5833436597
	3.6193580194 | 5.9366360006 | 5.3697772420
	14.8101968258 | 15.9744482889 | 1.3554814692
	95.6802585245 | 94.7729518176 | 0.8232054603
	80.7599408181 | 77.0088277934 | 14.0708489237
	151.9124776000 | 149.5064331827 | 5.7890497380
	38.1071303166 | 37.1492442471 | 0.9175457221
	60.5283449415 | 57.8409635896 | 7.2220185306
	15.7713610460 | 17.5001860166 | 2.9888357789
	26.9295441315 | 24.8298798642 | 4.4085900352
	45.3353975536 | 42.9184183484 | 5.8417884786
	26.9394855072 | 28.5156623388 | 2.4843334043
	18.7386443260 | 17.8232286662 | 0.8379858302
	12.9336643570 | 15.0974085960 | 4.6817891316
	14.2649027747 | 14.2868793996 | 0.0004829720
	41.8627761972 | 39.6170566812 | 5.0432561445
	23.8797765501 | 22.0603445757 | 3.3103327093
	13.8573527199 | 18.7574834722 | 24.0112813894
	14.6417113659 | 13.3677587529 | 1.6229552602
	7.6741391471 | 8.6758559664 | 1.0034365860
	21.0954875292 | 22.6333291673 | 2.3649569038
	7.3071484354 | 7.7558956577 | 0.2013740696
	8.1531554515 | 6.6129369418 | 2.3722730576
	17.5377826988 | 16.9758002088 | 0.3158243190
	16.0668745556 | 19.0207340745 | 8.7252860576
	12.1911370473 | 14.2546538105 | 4.2581014320
	8.8726714451 | 7.1496357696 | 2.9688519390
	11.2864427278 | 11.7630704010 | 0.2271739388
	10.1091975389 | 10.1325643105 | 0.0005460060
	8.0182772777 | 7.4069802452 | 0.3736840619
	14.6978954500 | 25.0502434751 | 107.1711096324
	6.2137733467 | 5.9823751854 | 0.0535451091
	18.2282702253 | 16.9789542175 | 1.5607904875
	10.7750992010 | 22.5115459132 | 137.7441814265
	10.2547250236 | 10.9344194689 | 0.4619845389
	5.8496227769 | 5.8010342981 | 0.0023608403
	7.5810516990 | 11.0228216851 | 11.8457806376
	8.4908655969 | 10.8528196963 | 5.5788271676
	6.0780658615 | 7.3552998765 | 1.6313267290
	7.0879116947 | 12.0025430934 | 24.1536017844
