Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 314,314,314
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.88536801131686893029
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.1404707759 | 0.4646407849
	7.4588251313 | 7.7362393504 | 0.0769586490
	7.4588251313 | 7.9893081785 | 0.2814122633
	7.4588251313 | 5.7411832321 | 2.9502936940
	7.4588251313 | 6.0521736277 | 1.9786684525
	7.4588251313 | 8.4442965062 | 0.9711538309
	7.4588251313 | 8.1382681169 | 0.4616427707
	7.4588251313 | 7.7632477478 | 0.0926731294
	7.4588251313 | 6.0456881165 | 1.9969562226
	7.4588251313 | 7.5718876295 | 0.0127831285
	7.4588251313 | 7.3726704419 | 0.0074226305
	7.4588251313 | 7.2995575107 | 0.0253661750
	7.4588251313 | 6.7719217829 | 0.4718362100
	7.4588251313 | 7.3597758019 | 0.0098107696
	7.4588251313 | 6.3818679648 | 1.1598367384
	7.4588251313 | 8.2218197203 | 0.5821607428
	7.4588251313 | 6.1975457802 | 1.5908256016
	7.4588251313 | 8.1942378112 | 0.5408318098
	7.4588251313 | 7.8195208752 | 0.1301014197
	7.4588251313 | 6.2784660884 | 1.3932474700
	7.4588251313 | 8.1478288216 | 0.4747260853
	7.4588251313 | 7.5321460153 | 0.0053759520
	7.4588251313 | 7.3381594127 | 0.0145602156
	7.4588251313 | 7.7249044520 | 0.0707982049
	7.4588251313 | 6.8172096529 | 0.4116704221
	7.4588251313 | 8.3710522087 | 0.8321582408
	7.4588251313 | 7.8978481864 | 0.1927412429
	7.4588251313 | 7.8145622929 | 0.1265489282
	7.4588251313 | 7.7369591480 | 0.0773585312
	7.4588251313 | 5.8927770035 | 2.4525067387
	7.4588251313 | 7.9228366140 | 0.2153066561
	7.4588251313 | 5.9875298482 | 2.1647098099
	7.4588251313 | 7.6810550112 | 0.0493861195
	7.4588251313 | 8.2030060588 | 0.5538052529
	7.4588251313 | 7.3687336113 | 0.0081164820
	7.4588251313 | 8.0676060400 | 0.3706141948
	7.4588251313 | 8.0519198100 | 0.3517612979
	7.4588251313 | 7.4326282552 | 0.0006862763
	7.4588251313 | 8.0020759392 | 0.2951214403
	7.4588251313 | 7.4431400717 | 0.0002460211
