Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 483,483,483
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 3.55726463105041013080
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.9205354567 | 0.2131764246
	7.4588251313 | 8.0195794004 | 0.3144453503
	7.4588251313 | 7.7263091883 | 0.0715477208
	7.4588251313 | 7.6610563622 | 0.0408974708
	7.4588251313 | 7.3254362172 | 0.0177926024
	7.4588251313 | 7.7738697465 | 0.0992531096
	7.4588251313 | 7.8670518196 | 0.1666490290
	7.4588251313 | 7.7646989682 | 0.0935588041
	7.4588251313 | 6.1451594861 | 1.7257174274
	7.4588251313 | 8.0043524729 | 0.2976000805
	7.4588251313 | 7.9004381989 | 0.1950221015
	7.4588251313 | 7.6171119334 | 0.0250547117
	7.4588251313 | 6.3597725233 | 1.2079166351
	7.4588251313 | 7.2994932509 | 0.0253866481
	7.4588251313 | 7.4462341775 | 0.0001585321
	7.4588251313 | 8.3604215328 | 0.8128760711
	7.4588251313 | 6.6143842808 | 0.7130803499
	7.4588251313 | 8.1294780014 | 0.4497752722
	7.4588251313 | 7.7145260243 | 0.0653829467
	7.4588251313 | 7.6022494528 | 0.0205705360
	7.4588251313 | 7.6815575393 | 0.0496097256
	7.4588251313 | 7.7545541332 | 0.0874556425
	7.4588251313 | 7.5512907478 | 0.0085498902
	7.4588251313 | 7.8092004094 | 0.1227628355
	7.4588251313 | 7.7833696826 | 0.1053291658
	7.4588251313 | 8.0754173908 | 0.3801860145
	7.4588251313 | 7.9940289981 | 0.2864431790
	7.4588251313 | 7.8187896860 | 0.1295744807
	7.4588251313 | 8.2049905533 | 0.5567628370
	7.4588251313 | 7.5691277860 | 0.0121666756
	7.4588251313 | 7.2655788495 | 0.0373441254
	7.4588251313 | 6.4513005015 | 1.0151058796
	7.4588251313 | 6.6179617096 | 0.7070512939
	7.4588251313 | 7.5723228094 | 0.0128817229
	7.4588251313 | 7.7074504637 | 0.0618145559
	7.4588251313 | 7.7054827049 | 0.0608399586
	7.4588251313 | 5.9596537262 | 2.2475149019
	7.4588251313 | 7.4298953297 | 0.0008369334
	7.4588251313 | 7.9045801825 | 0.1986975657
	7.4588251313 | 7.5905158577 | 0.0173424474
