Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 366,366,366
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 23.03413817448137379529
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.3655357735 | 0.0821949724
	3.6193580194 | 8.6978750662 | 25.7913353950
	14.8101968258 | 17.7881241861 | 8.8680513629
	95.6802585245 | 92.9913820277 | 7.2300568149
	80.7599408181 | 78.2218823169 | 6.4417409556
	151.9124776000 | 153.0410311095 | 1.2736330239
	38.1071303166 | 40.0458123055 | 3.7584878542
	60.5283449415 | 57.1578024576 | 11.3605566362
	15.7713610460 | 13.8881898585 | 3.5463337214
	26.9295441315 | 25.1795154166 | 3.0626005028
	45.3353975536 | 43.0625086946 | 5.1660237655
	26.9394855072 | 26.9103005249 | 0.0008517632
	18.7386443260 | 23.9637916792 | 27.3021648626
	12.9336643570 | 15.3098000145 | 5.6460206625
	14.2649027747 | 15.9644201402 | 2.8883592758
	41.8627761972 | 41.8626567680 | 0.0000000143
	23.8797765501 | 23.2506890140 | 0.3957511281
	13.8573527199 | 13.0315274452 | 0.6819873843
	14.6417113659 | 23.6547048016 | 81.2340506718
	7.6741391471 | 11.3738341564 | 13.6877431616
	21.0954875292 | 22.6766176324 | 2.4999724031
	7.3071484354 | 11.9101299778 | 21.1874390798
	8.1531554515 | 12.4124149915 | 18.1412918299
	17.5377826988 | 14.3449401848 | 10.1942433191
	16.0668745556 | 15.6725259402 | 0.1555108304
	12.1911370473 | 13.7602151073 | 2.4620059585
	8.8726714451 | 8.4091604292 | 0.2148424619
	11.2864427278 | 13.4233152743 | 4.5662242800
	10.1091975389 | 11.2345254648 | 1.2663629409
	8.0182772777 | 20.0607436807 | 145.0209970679
	14.6978954500 | 14.0118083401 | 0.4707155223
	6.2137733467 | 7.8032057241 | 2.5262952822
	18.2282702253 | 19.2460083438 | 1.0357908778
	10.7750992010 | 11.2046754490 | 0.1845357528
	10.2547250236 | 7.8354931926 | 5.8526826521
	5.8496227769 | 7.3611687370 | 2.2847711897
	7.5810516990 | 10.4989524350 | 8.5141447053
	8.4908655969 | 9.0275240504 | 0.2880022958
	6.0780658615 | 13.6524372800 | 57.3711023853
	7.0879116947 | 13.2455611389 | 37.9166466771
