Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 452,452,452
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 18.89620882080586383722
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 46.3910083980 | 0.5457899321
	3.6193580194 | 10.9779036702 | 54.1481940955
	14.8101968258 | 19.2858821744 | 20.0317593395
	95.6802585245 | 95.4228611834 | 0.0662533912
	80.7599408181 | 80.4481037002 | 0.0972423881
	151.9124776000 | 151.9407662449 | 0.0008002474
	38.1071303166 | 36.2217381232 | 3.5547037227
	60.5283449415 | 61.1407257485 | 0.3750102528
	15.7713610460 | 15.4023797569 | 0.1361471917
	26.9295441315 | 26.2969657901 | 0.4001553580
	45.3353975536 | 44.3529530389 | 0.9651972245
	26.9394855072 | 27.9785947341 | 1.0797479854
	18.7386443260 | 19.1927822082 | 0.2062412161
	12.9336643570 | 12.9436716539 | 0.0001001460
	14.2649027747 | 12.0718802015 | 4.8093480066
	41.8627761972 | 40.1237835433 | 3.0240954505
	23.8797765501 | 25.7732676627 | 3.5853085934
	13.8573527199 | 12.4615796636 | 1.9481824245
	14.6417113659 | 14.4706974649 | 0.0292457543
	7.6741391471 | 8.2536939035 | 0.3358837157
	21.0954875292 | 19.8029201508 | 1.6707304278
	7.3071484354 | 8.7280831231 | 2.0190553867
	8.1531554515 | 8.3076975619 | 0.0238832639
	17.5377826988 | 17.5701952701 | 0.0010505748
	16.0668745556 | 16.5541580566 | 0.2374452104
	12.1911370473 | 11.7733230306 | 0.1745685525
	8.8726714451 | 9.3288702717 | 0.2081173694
	11.2864427278 | 15.3665595931 | 16.6473536340
	10.1091975389 | 12.7905933229 | 7.1898833505
	8.0182772777 | 10.2089178977 | 4.7989063259
	14.6978954500 | 15.7740634910 | 1.1581376525
	6.2137733467 | 7.2214550028 | 1.0154223200
	18.2282702253 | 18.3148721732 | 0.0074998974
	10.7750992010 | 14.0569109397 | 10.7702882881
	10.2547250236 | 22.9645730421 | 161.5402366523
	5.8496227769 | 7.2214550028 | 1.8819236561
	7.5810516990 | 8.3076975619 | 0.5280142101
	8.4908655969 | 8.0932046471 | 0.1581342310
	6.0780658615 | 9.9778226021 | 15.2081026362
	7.0879116947 | 13.1284868101 | 36.4885477238
