Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 427,427,427
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 22.59066295425549952824
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.9595350960 | 7.2506189285
	3.6193580194 | 9.0046016402 | 29.0008488548
	14.8101968258 | 15.1295842378 | 0.1020083189
	95.6802585245 | 90.3967702862 | 27.9152479636
	80.7599408181 | 82.3097129065 | 2.4017935260
	151.9124776000 | 147.5238859025 | 19.2597370879
	38.1071303166 | 35.4323318481 | 7.1545468469
	60.5283449415 | 58.9899651236 | 2.3666124644
	15.7713610460 | 18.7931709934 | 9.1313353580
	26.9295441315 | 25.7459576075 | 1.4008770597
	45.3353975536 | 45.3329715326 | 0.0000058856
	26.9394855072 | 25.9853548301 | 0.9103653490
	18.7386443260 | 18.4534323107 | 0.0813458936
	12.9336643570 | 28.4720001430 | 241.4398789966
	14.2649027747 | 10.9501505592 | 10.9875822501
	41.8627761972 | 39.5199807057 | 5.4886907152
	23.8797765501 | 22.7552526873 | 1.2645539179
	13.8573527199 | 15.8186453936 | 3.8466689522
	14.6417113659 | 14.6880255722 | 0.0021450057
	7.6741391471 | 10.8132256898 | 9.8538643225
	21.0954875292 | 21.8022380689 | 0.4994963252
	7.3071484354 | 9.4556942544 | 4.6162491363
	8.1531554515 | 8.4681754926 | 0.0992376263
	17.5377826988 | 19.4308689270 | 3.5837754673
	16.0668745556 | 15.0914769997 | 0.9514003919
	12.1911370473 | 13.7211676705 | 2.3409937082
	8.8726714451 | 9.7077678272 | 0.6973859674
	11.2864427278 | 18.1988358834 | 47.7811791378
	10.1091975389 | 8.2290489426 | 3.5349587440
	8.0182772777 | 11.5448103857 | 12.4364357618
	14.6978954500 | 15.0959997090 | 0.1584870011
	6.2137733467 | 9.5696528122 | 11.2619269871
	18.2282702253 | 21.5139333914 | 10.7955824409
	10.7750992010 | 11.2390304161 | 0.2152321723
	10.2547250236 | 11.4548796286 | 1.4403710758
	5.8496227769 | 6.6915581175 | 0.7088551178
	7.5810516990 | 10.4617288112 | 8.2983006249
	8.4908655969 | 9.5318534896 | 1.0836557928
	6.0780658615 | 7.0295870652 | 0.9053926011
	7.0879116947 | 11.4548796286 | 19.0704089354
