Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 171,171,171
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 21.53661708022283249875
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.7264610895 | 3.7085952532
	3.6193580194 | 6.9907158581 | 11.3660536762
	14.8101968258 | 16.3872233849 | 2.4870127679
	95.6802585245 | 90.9212831235 | 22.6478468669
	80.7599408181 | 78.9642405693 | 3.2245393834
	151.9124776000 | 149.0220054869 | 8.3548290365
	38.1071303166 | 35.6460069336 | 6.0571283062
	60.5283449415 | 55.3712670127 | 26.5954527643
	15.7713610460 | 14.1029561143 | 2.7835750161
	26.9295441315 | 24.4972123350 | 5.9162379682
	45.3353975536 | 48.2783767581 | 8.6611265977
	26.9394855072 | 26.6323221874 | 0.0943493051
	18.7386443260 | 21.4039695408 | 7.1039585005
	12.9336643570 | 14.2582740000 | 1.7545907063
	14.2649027747 | 14.2763735595 | 0.0001315789
	41.8627761972 | 42.1053468521 | 0.0588405226
	23.8797765501 | 29.1803850428 | 28.0964503932
	13.8573527199 | 14.0684437822 | 0.0445594366
	14.6417113659 | 17.9359022650 | 10.8516936801
	7.6741391471 | 12.0544568834 | 19.1871834706
	21.0954875292 | 21.2683095916 | 0.0298674652
	7.3071484354 | 9.6322936550 | 5.4063002925
	8.1531554515 | 12.0749818940 | 15.3807226454
	17.5377826988 | 19.7674146355 | 4.9712585732
	16.0668745556 | 20.1068094617 | 16.3210740459
	12.1911370473 | 24.6287131986 | 154.6933005199
	8.8726714451 | 9.1659823774 | 0.0860313030
	11.2864427278 | 11.7758722676 | 0.2395412744
	10.1091975389 | 9.3745572639 | 0.5396963336
	8.0182772777 | 10.3825958271 | 5.5900022029
	14.6978954500 | 15.3297684964 | 0.3992635468
	6.2137733467 | 7.9401841401 | 2.9804942276
	18.2282702253 | 19.1514745781 | 0.8523062769
	10.7750992010 | 11.1303031398 | 0.1261698381
	10.2547250236 | 8.0174567268 | 5.0053694321
	5.8496227769 | 12.7367412826 | 47.4324013120
	7.5810516990 | 7.1994569304 | 0.1456145674
	8.4908655969 | 12.4646125374 | 15.7906647476
	6.0780658615 | 9.7756756013 | 13.6723177883
	7.0879116947 | 4.8142970315 | 5.1693236367
