Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 113,113,113
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 32.43782654261471520840
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.9587780487 | 7.2546965000
	3.6193580194 | 9.1795457719 | 30.9156878427
	14.8101968258 | 15.0052910079 | 0.0380617399
	95.6802585245 | 89.9446448400 | 32.8972643381
	80.7599408181 | 80.5093918557 | 0.0627747826
	151.9124776000 | 151.5680078239 | 0.1186594266
	38.1071303166 | 36.7621117266 | 1.8090750073
	60.5283449415 | 59.6415059709 | 0.7864833599
	15.7713610460 | 10.8507581575 | 24.2123327867
	26.9295441315 | 26.3885316504 | 0.2926945047
	45.3353975536 | 50.6047489504 | 27.7660641424
	26.9394855072 | 28.3714883531 | 2.0506321507
	18.7386443260 | 21.2813340378 | 6.4652709708
	12.9336643570 | 16.7665873445 | 14.6912986279
	14.2649027747 | 18.3557244799 | 16.7348222238
	41.8627761972 | 36.2157499087 | 31.8889059039
	23.8797765501 | 30.1219520946 | 38.9647555276
	13.8573527199 | 18.6285858084 | 22.7646651846
	14.6417113659 | 21.8585571414 | 52.0828629474
	7.6741391471 | 19.3263927575 | 135.7750142006
	21.0954875292 | 14.6562790177 | 41.4634062550
	7.3071484354 | 10.4073016544 | 9.6109499814
	8.1531554515 | 10.9514609466 | 7.8305136441
	17.5377826988 | 15.9063866721 | 2.6614529958
	16.0668745556 | 20.9209647853 | 23.5621919585
	12.1911370473 | 13.0486126366 | 0.7352643862
	8.8726714451 | 15.5215934773 | 44.2081641899
	11.2864427278 | 9.5182740882 | 3.1264203381
	10.1091975389 | 18.8479853572 | 76.3664125334
	8.0182772777 | 10.7743508075 | 7.5959413014
	14.6978954500 | 16.0862927288 | 1.9276470038
	6.2137733467 | 7.4170401332 | 1.4478509595
	18.2282702253 | 18.1206202936 | 0.0115885078
	10.7750992010 | 18.6168998044 | 61.4938367027
	10.2547250236 | 24.3905301425 | 199.8209863578
	5.8496227769 | 14.5144255524 | 75.0788071380
	7.5810516990 | 11.8616027751 | 18.3231175151
	8.4908655969 | 10.0031676809 | 2.2870575933
	6.0780658615 | 9.0597413467 | 8.8903886992
	7.0879116947 | 11.3538899623 | 18.1985705794
