Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 453,453,453
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 31.52396697049493212717
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 41.0942551932 | 20.7751564840
	3.6193580194 | 8.4380417799 | 23.2197131840
	14.8101968258 | 16.2728482751 | 2.1393492619
	95.6802585245 | 89.5614995086 | 37.4392118940
	80.7599408181 | 78.6259795085 | 4.5537908709
	151.9124776000 | 146.5273173227 | 28.9999512123
	38.1071303166 | 37.0710570763 | 1.0734477592
	60.5283449415 | 59.5802092937 | 0.8989612067
	15.7713610460 | 24.6919860544 | 79.5775505402
	26.9295441315 | 29.4090770287 | 6.1480833884
	45.3353975536 | 42.3088789923 | 9.1598146021
	26.9394855072 | 30.8126159018 | 15.0011390529
	18.7386443260 | 18.9493107027 | 0.0443803223
	12.9336643570 | 17.1940545313 | 18.1509244369
	14.2649027747 | 13.2524320691 | 1.0250969297
	41.8627761972 | 38.2732350296 | 12.8848057944
	23.8797765501 | 23.2358889556 | 0.4145912344
	13.8573527199 | 13.7513742126 | 0.0112314440
	14.6417113659 | 17.5013253592 | 8.1773921908
	7.6741391471 | 16.8012510600 | 83.3041718710
	21.0954875292 | 26.6169379291 | 30.4864145186
	7.3071484354 | 8.3612082341 | 1.1110420594
	8.1531554515 | 12.3788176382 | 17.8562209162
	17.5377826988 | 15.1702643755 | 5.6051430110
	16.0668745556 | 25.0578557235 | 80.8377423624
	12.1911370473 | 14.5776095893 | 5.6952511941
	8.8726714451 | 18.3093273768 | 89.0504751731
	11.2864427278 | 13.7167894004 | 5.9065849489
	10.1091975389 | 11.3715513087 | 1.5935370401
	8.0182772777 | 7.1158973567 | 0.8142895218
	14.6978954500 | 16.8448744696 | 4.6095189109
	6.2137733467 | 17.8770959113 | 136.0330932455
	18.2282702253 | 17.3760252260 | 0.7263215388
	10.7750992010 | 23.0379320267 | 150.3770689095
	10.2547250236 | 14.7753094708 | 20.4356837442
	5.8496227769 | 6.9465646984 | 1.2032815791
	7.5810516990 | 11.7682750938 | 17.5328397584
	8.4908655969 | 16.4064464778 | 62.6564206823
	6.0780658615 | 5.9696903793 | 0.0117452451
	7.0879116947 | 9.9548012143 | 8.2190555174
