Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 335,335,335
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.83011065241343739984
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.4077778050 | 0.9005111770
	7.4588251313 | 7.6006595278 | 0.0201169960
	7.4588251313 | 7.2474622537 | 0.0446742660
	7.4588251313 | 7.9005828405 | 0.1951498737
	7.4588251313 | 7.5494705011 | 0.0082165831
	7.4588251313 | 7.1602194855 | 0.0891653317
	7.4588251313 | 6.3600172961 | 1.2073786586
	7.4588251313 | 7.9031971059 | 0.1974664518
	7.4588251313 | 7.6187787021 | 0.0255851448
	7.4588251313 | 7.3933573112 | 0.0042860355
	7.4588251313 | 7.9843208205 | 0.2761457194
	7.4588251313 | 6.8735794916 | 0.3425124588
	7.4588251313 | 7.0217230271 | 0.1910582495
	7.4588251313 | 7.5753559351 | 0.0135794282
	7.4588251313 | 8.0600289671 | 0.3614460522
	7.4588251313 | 5.7092725888 | 3.0609340990
	7.4588251313 | 7.5985804588 | 0.0195315516
	7.4588251313 | 7.9164080930 | 0.2093821668
	7.4588251313 | 8.2289959773 | 0.5931631320
	7.4588251313 | 6.0495130433 | 1.9861605612
	7.4588251313 | 7.3996581443 | 0.0035007324
	7.4588251313 | 7.6088992084 | 0.0225222286
	7.4588251313 | 7.8080959636 | 0.1219901143
	7.4588251313 | 7.8655056921 | 0.1653890785
	7.4588251313 | 8.2374186463 | 0.6062078617
	7.4588251313 | 8.1996176838 | 0.5487736059
	7.4588251313 | 8.0793678388 | 0.3850732518
	7.4588251313 | 6.0861401078 | 1.8842641738
	7.4588251313 | 7.4308356073 | 0.0007834135
	7.4588251313 | 6.2668998167 | 1.4206859556
	7.4588251313 | 7.5923935788 | 0.0178405302
	7.4588251313 | 7.7997994144 | 0.1162634617
	7.4588251313 | 8.7049653536 | 1.5528654538
	7.4588251313 | 7.5537117646 | 0.0090034732
	7.4588251313 | 7.7032622947 | 0.0597495269
	7.4588251313 | 7.9839039350 | 0.2757077501
	7.4588251313 | 7.3754743799 | 0.0069473478
	7.4588251313 | 7.7289416155 | 0.0729629151
	7.4588251313 | 5.7165807497 | 3.0354154851
	7.4588251313 | 5.6484222430 | 3.2775586180
