Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 242,242,242
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 20.66899661644951891049
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.7859401881 | 8.2156312116
	3.6193580194 | 7.8357259820 | 17.7777587964
	14.8101968258 | 15.4514973616 | 0.4112663772
	95.6802585245 | 96.4385099573 | 0.5749452354
	80.7599408181 | 79.5909310269 | 1.3665838918
	151.9124776000 | 148.1528236575 | 14.1349977676
	38.1071303166 | 34.9204659460 | 10.1548298104
	60.5283449415 | 56.2661617343 | 18.1662056918
	15.7713610460 | 15.6675726530 | 0.0107720305
	26.9295441315 | 27.0377779250 | 0.0117145541
	45.3353975536 | 44.4065490231 | 0.8627595926
	26.9394855072 | 26.1634472118 | 0.6022354359
	18.7386443260 | 19.3063194033 | 0.3222549934
	12.9336643570 | 16.1509827683 | 10.3511377597
	14.2649027747 | 20.1403994740 | 34.5214614641
	41.8627761972 | 39.0168701791 | 8.0991810638
	23.8797765501 | 23.5792269528 | 0.0903300605
	13.8573527199 | 18.3794847256 | 20.4496778774
	14.6417113659 | 14.5849771936 | 0.0032187663
	7.6741391471 | 6.4375426242 | 1.5291709604
	21.0954875292 | 24.3314125478 | 10.4712107258
	7.3071484354 | 11.3211390178 | 16.1121203956
	8.1531554515 | 11.5856994084 | 11.7823580161
	17.5377826988 | 16.4966342461 | 1.0839901006
	16.0668745556 | 19.5816772374 | 12.3538378921
	12.1911370473 | 13.0681397374 | 0.7691337184
	8.8726714451 | 12.7522360556 | 15.0510215668
	11.2864427278 | 15.7286408808 | 19.7331244306
	10.1091975389 | 11.2888024100 | 1.3914676521
	8.0182772777 | 11.7347474213 | 13.8121503283
	14.6978954500 | 15.5593324892 | 0.7420737725
	6.2137733467 | 9.1999047232 | 8.9169805975
	18.2282702253 | 17.8323719398 | 0.1567354525
	10.7750992010 | 11.5793933691 | 0.6468891088
	10.2547250236 | 17.9516546132 | 59.2427251068
	5.8496227769 | 9.0767925668 | 10.4146248529
	7.5810516990 | 13.9346111949 | 40.3677182682
	8.4908655969 | 11.8226969247 | 11.1010999970
	6.0780658615 | 10.3596291029 | 18.3317837903
	7.0879116947 | 12.2908187684 | 27.0702420168
